tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
head;-0.0930931;0.0162427;1.1654;0.688627;0.0216689;-0.0171168;0.72459;1;2;3;7;8;9;0.986449;69.6899
hip;-0.0611553;0.356799;0.674663;0.809448;-0.0313725;-0.0718537;0.581933;1;2;3;7;8;9;0.986449;69.6899
lHand;0.112693;-0.263423;0.730823;0.0408396;-0.439744;-0.897162;-0.00757029;1;2;3;7;8;9;0.986449;69.6899
rHand;-0.265216;-0.270392;0.752133;0.100355;0.539715;0.829133;-0.105712;1;2;3;7;8;9;0.986449;69.6899
lFoot;0.0771701;0.556125;0.218762;0.642634;-0.0591526;0.0595576;-0.761562;1;2;3;7;8;9;0.986449;69.6899
rFoot;-0.138136;0.0448705;0.0758897;-0.971955;0.00458458;0.0539182;0.228858;1;2;3;7;8;9;0.986449;69.6899
head;-0.0927925;0.015138;1.17096;0.688712;0.0216398;-0.0172197;0.724508;1;2;3;7;8;9;0.986449;69.7235
hip;-0.0617288;0.35564;0.679964;0.809496;-0.0306928;-0.071514;0.581946;1;2;3;7;8;9;0.986449;69.7235
lHand;0.113696;-0.264137;0.730617;0.0457059;-0.432944;-0.900242;-0.00586367;1;2;3;7;8;9;0.986449;69.7235
rHand;-0.264975;-0.272355;0.752395;0.0994814;0.5313;0.834329;-0.108256;1;2;3;7;8;9;0.986449;69.7235
lFoot;0.077923;0.558224;0.218446;0.646821;-0.0613006;0.0612675;-0.757701;1;2;3;7;8;9;0.986449;69.7235
rFoot;-0.138422;0.0448395;0.0757281;-0.972106;0.00324297;0.0540963;0.228196;1;2;3;7;8;9;0.986449;69.7235
head;-0.0924894;0.0141236;1.17656;0.688733;0.021614;-0.0174457;0.724483;1;2;3;7;8;9;0.986449;69.7403
hip;-0.0623243;0.354331;0.685126;0.80922;-0.0297501;-0.0706443;0.582483;1;2;3;7;8;9;0.986449;69.7403
lHand;0.114709;-0.264449;0.730669;0.0525173;-0.422621;-0.904774;-0.00415554;1;2;3;7;8;9;0.986449;69.7403
rHand;-0.264924;-0.274164;0.752102;0.0992686;0.524832;0.83849;-0.107844;1;2;3;7;8;9;0.986449;69.7403
lFoot;0.0786488;0.560339;0.218072;0.651078;-0.063918;0.0624066;-0.753735;1;2;3;7;8;9;0.986449;69.7403
rFoot;-0.138253;0.0448057;0.0757028;-0.972102;0.00361557;0.0536284;0.228319;1;2;3;7;8;9;0.986449;69.7403
head;-0.0922791;0.0131189;1.18249;0.688685;0.0215415;-0.0176631;0.724526;1;2;3;7;8;9;0.986449;69.7733
hip;-0.0629328;0.352825;0.690533;0.808724;-0.0290718;-0.0702182;0.583258;1;2;3;7;8;9;0.986449;69.7733
lHand;0.115681;-0.264723;0.730686;0.0581558;-0.410285;-0.910095;-0.00346011;1;2;3;7;8;9;0.986449;69.7733
rHand;-0.265402;-0.275561;0.751961;0.103413;0.519215;0.841801;-0.105323;1;2;3;7;8;9;0.986449;69.7733
lFoot;0.0793081;0.562537;0.217629;0.65531;-0.06634;0.0634404;-0.749762;1;2;3;7;8;9;0.986449;69.7733
rFoot;-0.13827;0.0447578;0.0756879;-0.972131;0.00267279;0.0527861;0.228403;1;2;3;7;8;9;0.986449;69.7733
head;-0.0920071;0.0120393;1.18852;0.688578;0.0213534;-0.0179261;0.724626;1;2;3;7;8;9;0.986449;69.807
hip;-0.0634642;0.351342;0.695983;0.808445;-0.0285348;-0.0707783;0.583603;1;2;3;7;8;9;0.986449;69.807
lHand;0.116382;-0.265331;0.730462;0.0613809;-0.398936;-0.914914;-0.00372923;1;2;3;7;8;9;0.986449;69.807
rHand;-0.265906;-0.27661;0.75239;0.109993;0.51228;0.845369;-0.104031;1;2;3;7;8;9;0.986449;69.807
lFoot;0.0798364;0.564734;0.217116;0.659652;-0.068869;0.0638179;-0.745683;1;2;3;7;8;9;0.986449;69.807
rFoot;-0.138701;0.0447944;0.0756747;-0.972233;0.000641394;0.0525821;0.228031;1;2;3;7;8;9;0.986449;69.807
head;-0.0917905;0.0109035;1.19485;0.688464;0.0209643;-0.0180258;0.724744;1;2;3;7;8;9;0.986449;69.8402
hip;-0.0635199;0.349394;0.70146;0.808162;-0.0283946;-0.0717798;0.58388;1;2;3;7;8;9;0.986449;69.8402
lHand;0.11683;-0.26633;0.729584;0.0610188;-0.386856;-0.920104;-0.00532416;1;2;3;7;8;9;0.986449;69.8402
rHand;-0.266727;-0.277813;0.753136;0.119805;0.503212;0.849371;-0.104846;1;2;3;7;8;9;0.986449;69.8402
lFoot;0.0801392;0.566884;0.216669;0.664091;-0.07085;0.0642964;-0.741505;1;2;3;7;8;9;0.986449;69.8402
rFoot;-0.138811;0.0448506;0.0754902;-0.972587;0.00148888;0.0527387;0.226476;1;2;3;7;8;9;0.986449;69.8402
head;-0.0914965;0.00981815;1.20121;0.688355;0.0205925;-0.0181583;0.724854;1;2;3;7;8;9;0.986449;69.8738
hip;-0.0638495;0.347772;0.707619;0.808326;-0.0283968;-0.0724595;0.583569;1;2;3;7;8;9;0.986449;69.8738
lHand;0.117233;-0.268358;0.727933;0.0584444;-0.377263;-0.924236;-0.00662594;1;2;3;7;8;9;0.986449;69.8738
rHand;-0.267481;-0.279014;0.754095;0.128718;0.494284;0.852828;-0.108626;1;2;3;7;8;9;0.986449;69.8738
lFoot;0.0803613;0.568919;0.216229;0.66871;-0.0722461;0.065743;-0.737079;1;2;3;7;8;9;0.986449;69.8738
rFoot;-0.138466;0.0448377;0.0753684;-0.972795;0.00438104;0.0522659;0.225654;1;2;3;7;8;9;0.986449;69.8738
head;-0.0913238;0.00871083;1.20784;0.688245;0.0201812;-0.0183059;0.724967;1;2;3;7;8;9;0.986449;69.9067
hip;-0.0644134;0.346491;0.714122;0.808292;-0.0280903;-0.0724014;0.583637;1;2;3;7;8;9;0.986449;69.9067
lHand;0.11773;-0.269925;0.726016;0.0574537;-0.369296;-0.927512;-0.00636314;1;2;3;7;8;9;0.986449;69.9067
rHand;-0.267925;-0.280903;0.754649;0.134741;0.485781;0.856073;-0.114025;1;2;3;7;8;9;0.986449;69.9067
lFoot;0.0803773;0.570884;0.215966;0.673091;-0.0718591;0.0682987;-0.732885;1;2;3;7;8;9;0.986449;69.9067
rFoot;-0.138555;0.0448785;0.0752446;-0.973005;0.00453724;0.0515738;0.224901;1;2;3;7;8;9;0.986449;69.9067
head;-0.0912663;0.00752421;1.21492;0.688315;0.0199433;-0.0183054;0.724906;1;2;3;7;8;9;0.986449;69.9402
hip;-0.0645515;0.344249;0.72009;0.808066;-0.0276507;-0.0724082;0.583971;1;2;3;7;8;9;0.986449;69.9402
lHand;0.118556;-0.271245;0.723671;0.0585273;-0.362412;-0.930169;-0.00425431;1;2;3;7;8;9;0.986449;69.9402
rHand;-0.268255;-0.282813;0.754322;0.136903;0.477017;0.859853;-0.119854;1;2;3;7;8;9;0.986449;69.9402
lFoot;0.0805138;0.572747;0.21576;0.677347;-0.0718756;0.0707714;-0.728715;1;2;3;7;8;9;0.986449;69.9402
rFoot;-0.138734;0.0449691;0.0751882;-0.973189;0.00399485;0.0505268;0.224353;1;2;3;7;8;9;0.986449;69.9402
head;-0.0912434;0.00634721;1.222;0.688375;0.0198238;-0.018313;0.724852;1;2;3;7;8;9;0.986449;69.9733
hip;-0.0651281;0.34223;0.726418;0.807344;-0.0271538;-0.0732865;0.584882;1;2;3;7;8;9;0.986449;69.9733
lHand;0.119732;-0.272405;0.721839;0.0626442;-0.353843;-0.933202;-0.00204281;1;2;3;7;8;9;0.986449;69.9733
rHand;-0.26857;-0.284711;0.75373;0.138729;0.467948;0.863935;-0.124076;1;2;3;7;8;9;0.986449;69.9733
lFoot;0.0806242;0.574397;0.2155;0.68183;-0.0714526;0.0738269;-0.72426;1;2;3;7;8;9;0.986449;69.9733
rFoot;-0.13893;0.0450633;0.0751163;-0.973375;0.0035077;0.0496216;0.223754;1;2;3;7;8;9;0.986449;69.9733
head;-0.0912957;0.005145;1.2294;0.688497;0.0195518;-0.0184066;0.724742;1;2;3;7;8;9;0.986449;70.0067
hip;-0.0657254;0.340047;0.732818;0.806484;-0.026936;-0.0739307;0.585996;1;2;3;7;8;9;0.986449;70.0067
lHand;0.121646;-0.272364;0.720393;0.0730223;-0.341278;-0.937122;0.000152618;1;2;3;7;8;9;0.986449;70.0067
rHand;-0.269129;-0.286382;0.752233;0.137844;0.457347;0.86927;-0.127287;1;2;3;7;8;9;0.986449;70.0067
lFoot;0.0810193;0.576104;0.215134;0.686465;-0.0723165;0.0763827;-0.719515;1;2;3;7;8;9;0.986449;70.0067
rFoot;-0.138883;0.0451086;0.0748957;-0.973668;0.00499451;0.048665;0.222658;1;2;3;7;8;9;0.986449;70.0067
head;-0.0914941;0.00375055;1.23705;0.688582;0.0191898;-0.0182683;0.724674;1;2;3;7;8;9;0.986449;70.0399
hip;-0.0664069;0.337969;0.739467;0.805901;-0.0264702;-0.073649;0.586855;1;2;3;7;8;9;0.986449;70.0399
lHand;0.123851;-0.271576;0.719934;0.0873323;-0.323634;-0.942143;0.000637822;1;2;3;7;8;9;0.986449;70.0399
rHand;-0.269924;-0.287153;0.751263;0.13867;0.443171;0.876283;-0.128446;1;2;3;7;8;9;0.986449;70.0399
lFoot;0.0810064;0.577798;0.214759;0.691214;-0.0731593;0.0771141;-0.71479;1;2;3;7;8;9;0.986449;70.0399
rFoot;-0.138929;0.0451613;0.0748007;-0.973841;0.00553538;0.0475763;0.222126;1;2;3;7;8;9;0.986449;70.0399
head;-0.0916747;0.0025516;1.24475;0.688485;0.0186076;-0.0181333;0.724785;1;2;3;7;8;9;0.986449;70.0732
hip;-0.0671774;0.335698;0.746332;0.805502;-0.0259274;-0.0724372;0.587577;1;2;3;7;8;9;0.986449;70.0732
lHand;0.125686;-0.271386;0.719352;0.0978151;-0.30601;-0.94699;-0.000533211;1;2;3;7;8;9;0.986449;70.0732
rHand;-0.271044;-0.287423;0.750859;0.140765;0.424969;0.884795;-0.129321;1;2;3;7;8;9;0.986449;70.0732
lFoot;0.0811711;0.579468;0.214426;0.696145;-0.073509;0.0780815;-0.709846;1;2;3;7;8;9;0.986449;70.0732
rFoot;-0.139219;0.0452946;0.0748269;-0.974054;0.00497664;0.0461591;0.221502;1;2;3;7;8;9;0.986449;70.0732
head;-0.0918993;0.00123779;1.25253;0.688225;0.0179185;-0.0179431;0.725054;1;2;3;7;8;9;0.986449;70.1068
hip;-0.0682969;0.333624;0.753533;0.804899;-0.0254512;-0.0715441;0.588533;1;2;3;7;8;9;0.986449;70.1068
lHand;0.127387;-0.271385;0.717898;0.104407;-0.286813;-0.952265;-0.00541154;1;2;3;7;8;9;0.986449;70.1068
rHand;-0.272013;-0.28787;0.750119;0.140268;0.407973;0.892654;-0.130582;1;2;3;7;8;9;0.986449;70.1068
lFoot;0.0815972;0.580916;0.214194;0.700853;-0.0740392;0.0804966;-0.704872;1;2;3;7;8;9;0.986449;70.1068
rFoot;-0.139388;0.0453723;0.07476;-0.974386;0.00443853;0.0441559;0.220459;1;2;3;7;8;9;0.986449;70.1068
head;-0.0922409;-0.000250608;1.26059;0.688061;0.0174262;-0.0176748;0.725229;1;2;3;7;8;9;0.986449;70.1411
hip;-0.0687225;0.330693;0.760222;0.804384;-0.0251161;-0.0715581;0.58925;1;2;3;7;8;9;0.986449;70.1411
lHand;0.128721;-0.271733;0.715374;0.106117;-0.272623;-0.956214;-0.00838556;1;2;3;7;8;9;0.986449;70.1411
rHand;-0.27294;-0.289079;0.749147;0.13805;0.394531;0.89878;-0.132221;1;2;3;7;8;9;0.986449;70.1411
lFoot;0.0821179;0.58233;0.213714;0.705349;-0.0748265;0.0831926;-0.699973;1;2;3;7;8;9;0.986449;70.1411
rFoot;-0.139865;0.0454634;0.0745244;-0.974741;0.00491525;0.043904;0.218926;1;2;3;7;8;9;0.986449;70.1411
head;-0.0926565;-0.00170036;1.26881;0.687854;0.0172572;-0.0174687;0.725433;1;2;3;7;8;9;0.986449;70.1735
hip;-0.0695067;0.327818;0.767112;0.80357;-0.0247419;-0.0712292;0.590415;1;2;3;7;8;9;0.986449;70.1735
lHand;0.130137;-0.272753;0.712576;0.107384;-0.259859;-0.959609;-0.00960867;1;2;3;7;8;9;0.986449;70.1735
rHand;-0.274249;-0.289966;0.748226;0.136813;0.382312;0.904023;-0.13365;1;2;3;7;8;9;0.986449;70.1735
lFoot;0.0827156;0.584066;0.2133;0.709756;-0.0758635;0.0849786;-0.695176;1;2;3;7;8;9;0.986449;70.1735
rFoot;-0.139867;0.0455361;0.0743467;-0.975016;0.00660986;0.0428138;0.217869;1;2;3;7;8;9;0.986449;70.1735
head;-0.0931925;-0.00311606;1.27733;0.68778;0.0172821;-0.0172528;0.725508;1;2;3;7;8;9;0.986449;70.19
hip;-0.0702533;0.324974;0.774018;0.802759;-0.0245557;-0.0710672;0.591544;1;2;3;7;8;9;0.986449;70.19
lHand;0.132007;-0.271614;0.710293;0.112135;-0.245732;-0.962786;-0.00918542;1;2;3;7;8;9;0.986449;70.19
rHand;-0.275479;-0.290782;0.747506;0.136015;0.37185;0.908246;-0.135342;1;2;3;7;8;9;0.986449;70.19
lFoot;0.0831093;0.58564;0.212655;0.714766;-0.0773164;0.0845731;-0.689913;1;2;3;7;8;9;0.986449;70.19
rFoot;-0.139907;0.0456559;0.0743196;-0.975171;0.00665402;0.0413654;0.217452;1;2;3;7;8;9;0.986449;70.19
head;-0.0938273;-0.00464514;1.28602;0.687774;0.0172821;-0.0169025;0.725523;1;2;3;7;8;9;0.986449;70.2231
hip;-0.0710021;0.321859;0.781194;0.801557;-0.0245822;-0.0708568;0.593196;1;2;3;7;8;9;0.986449;70.2231
lHand;0.134088;-0.270088;0.70962;0.121712;-0.227579;-0.966076;-0.00959256;1;2;3;7;8;9;0.986449;70.2231
rHand;-0.277043;-0.291244;0.746723;0.136762;0.362697;0.911662;-0.136451;1;2;3;7;8;9;0.986449;70.2231
lFoot;0.0836032;0.587086;0.211906;0.720119;-0.0796124;0.0846908;-0.684045;1;2;3;7;8;9;0.986449;70.2231
rFoot;-0.140316;0.0457597;0.0741501;-0.975421;0.00506764;0.0406409;0.216509;1;2;3;7;8;9;0.986449;70.2231
head;-0.0945127;-0.00610024;1.29473;0.687665;0.017087;-0.0164929;0.72564;1;2;3;7;8;9;0.986449;70.2401
hip;-0.0719884;0.318245;0.788011;0.799799;-0.0240928;-0.0695508;0.595739;1;2;3;7;8;9;0.986449;70.2401
lHand;0.135996;-0.268542;0.709729;0.133221;-0.206998;-0.96917;-0.0106151;1;2;3;7;8;9;0.986449;70.2401
rHand;-0.278626;-0.291364;0.746414;0.141221;0.352812;0.91481;-0.136762;1;2;3;7;8;9;0.986449;70.2401
lFoot;0.0840647;0.588491;0.211038;0.725575;-0.0807425;0.08513;-0.678066;1;2;3;7;8;9;0.986449;70.2401
rFoot;-0.140668;0.0457797;0.0739525;-0.975619;0.00446169;0.0399619;0.215756;1;2;3;7;8;9;0.986449;70.2401
head;-0.0951797;-0.00764528;1.30374;0.687464;0.0166746;-0.0161914;0.725847;1;2;3;7;8;9;0.986449;70.2731
hip;-0.072824;0.314434;0.79501;0.798259;-0.0239953;-0.0681737;0.597963;1;2;3;7;8;9;0.986449;70.2731
lHand;0.137961;-0.266821;0.709863;0.141686;-0.185751;-0.972239;-0.0131473;1;2;3;7;8;9;0.986449;70.2731
rHand;-0.280416;-0.29112;0.748066;0.153505;0.339876;0.917632;-0.137377;1;2;3;7;8;9;0.986449;70.2731
lFoot;0.0843108;0.589506;0.210421;0.731598;-0.0802233;0.0861474;-0.671497;1;2;3;7;8;9;0.986449;70.2731
rFoot;-0.14114;0.0459788;0.0740337;-0.975782;0.00359196;0.0387209;0.21526;1;2;3;7;8;9;0.986449;70.2731
head;-0.0960114;-0.00916052;1.31271;0.686815;0.016252;-0.0157587;0.72648;1;2;3;7;8;9;0.986449;70.3068
hip;-0.0737633;0.311439;0.80276;0.797264;-0.0241263;-0.067694;0.599338;1;2;3;7;8;9;0.986449;70.3068
lHand;0.139471;-0.265244;0.708678;0.140445;-0.169828;-0.975279;-0.0162681;1;2;3;7;8;9;0.986449;70.3068
rHand;-0.282356;-0.290202;0.749457;0.163276;0.324568;0.921;-0.140555;1;2;3;7;8;9;0.986449;70.3068
lFoot;0.0844532;0.590327;0.209942;0.737291;-0.0792205;0.0880592;-0.66511;1;2;3;7;8;9;0.986449;70.3068
rFoot;-0.141229;0.0462261;0.0739095;-0.976166;0.00451735;0.037723;0.213676;1;2;3;7;8;9;0.986449;70.3068
head;-0.0968568;-0.0107729;1.32175;0.686034;0.0161263;-0.0153266;0.727229;1;2;3;7;8;9;0.986449;70.3399
hip;-0.0743417;0.307273;0.810205;0.796505;-0.024459;-0.0675058;0.600354;1;2;3;7;8;9;0.986449;70.3399
lHand;0.1411;-0.264278;0.707276;0.140253;-0.155844;-0.97761;-0.0179294;1;2;3;7;8;9;0.986449;70.3399
rHand;-0.283882;-0.290113;0.749708;0.165817;0.310787;0.924552;-0.145324;1;2;3;7;8;9;0.986449;70.3399
lFoot;0.0844737;0.590981;0.209432;0.743205;-0.0782634;0.0893169;-0.65844;1;2;3;7;8;9;0.986449;70.3399
rFoot;-0.141404;0.0465368;0.0737974;-0.976504;0.0059748;0.0363456;0.212326;1;2;3;7;8;9;0.986449;70.3399
head;-0.0978039;-0.0124599;1.33097;0.685205;0.0161339;-0.0147788;0.728022;1;2;3;7;8;9;0.986449;70.3569
hip;-0.0747758;0.303313;0.817418;0.79539;-0.0248833;-0.0676132;0.601801;1;2;3;7;8;9;0.986449;70.3569
lHand;0.142838;-0.262495;0.705655;0.139797;-0.143743;-0.979519;-0.0183848;1;2;3;7;8;9;0.986449;70.3569
rHand;-0.285347;-0.290349;0.749299;0.163376;0.298036;0.928442;-0.149928;1;2;3;7;8;9;0.986449;70.3569
lFoot;0.0841671;0.59149;0.208983;0.749198;-0.0762018;0.0901779;-0.651739;1;2;3;7;8;9;0.986449;70.3569
rFoot;-0.141266;0.0467128;0.0737056;-0.97677;0.00818862;0.0347809;0.211293;1;2;3;7;8;9;0.986449;70.3569
head;-0.0990539;-0.0140598;1.34032;0.684243;0.0165669;-0.0141054;0.728929;1;2;3;7;8;9;0.986449;70.3902
hip;-0.0753862;0.299158;0.825019;0.794054;-0.0256958;-0.0676748;0.603521;1;2;3;7;8;9;0.986449;70.3902
lHand;0.145123;-0.259925;0.705508;0.144661;-0.1293;-0.980823;-0.0184827;1;2;3;7;8;9;0.986449;70.3902
rHand;-0.286869;-0.290056;0.748249;0.158512;0.284425;0.932969;-0.153442;1;2;3;7;8;9;0.986449;70.3902
lFoot;0.0837477;0.591485;0.208609;0.755125;-0.0718311;0.0933594;-0.644911;1;2;3;7;8;9;0.986449;70.3902
rFoot;-0.141537;0.0470028;0.0736673;-0.976937;0.0082572;0.0334933;0.210725;1;2;3;7;8;9;0.986449;70.3902
head;-0.100296;-0.015681;1.34961;0.683328;0.0168644;-0.0133609;0.729794;1;2;3;7;8;9;0.986449;70.4234
hip;-0.0761099;0.294599;0.832127;0.792237;-0.0260858;-0.0665444;0.606014;1;2;3;7;8;9;0.986449;70.4234
lHand;0.147531;-0.257333;0.706905;0.154271;-0.111446;-0.981533;-0.0193043;1;2;3;7;8;9;0.986449;70.4234
rHand;-0.288728;-0.289544;0.747685;0.155931;0.269553;0.93742;-0.155791;1;2;3;7;8;9;0.986449;70.4234
lFoot;0.0834766;0.591172;0.208449;0.760734;-0.0685965;0.0973465;-0.638046;1;2;3;7;8;9;0.986449;70.4234
rFoot;-0.141797;0.0472489;0.073569;-0.977209;0.00775835;0.0321316;0.20969;1;2;3;7;8;9;0.986449;70.4234
head;-0.101639;-0.017259;1.35893;0.682264;0.0167923;-0.0125839;0.730805;1;2;3;7;8;9;0.986449;70.4568
hip;-0.0768096;0.290054;0.839235;0.790196;-0.0263633;-0.0644206;0.608889;1;2;3;7;8;9;0.986449;70.4568
lHand;0.150313;-0.254056;0.70985;0.168356;-0.0914707;-0.981249;-0.0209521;1;2;3;7;8;9;0.986449;70.4568
rHand;-0.290873;-0.288096;0.747943;0.154644;0.251457;0.942569;-0.156263;1;2;3;7;8;9;0.986449;70.4568
lFoot;0.083067;0.590197;0.208497;0.766448;-0.0645044;0.101896;-0.630884;1;2;3;7;8;9;0.986449;70.4568
rFoot;-0.142127;0.047482;0.073402;-0.977553;0.0079021;0.0306154;0.208302;1;2;3;7;8;9;0.986449;70.4568
head;-0.102971;-0.0189915;1.36823;0.6813;0.016607;-0.0117004;0.731722;1;2;3;7;8;9;0.986449;70.49
hip;-0.0777151;0.285784;0.84658;0.788309;-0.026621;-0.0626095;0.611507;1;2;3;7;8;9;0.986449;70.49
lHand;0.152767;-0.251155;0.711813;0.17787;-0.0735804;-0.981034;-0.0228033;1;2;3;7;8;9;0.986449;70.49
rHand;-0.293047;-0.286708;0.748806;0.155751;0.233524;0.946976;-0.156345;1;2;3;7;8;9;0.986449;70.49
lFoot;0.0825188;0.589103;0.208746;0.771288;-0.0585842;0.105667;-0.624914;1;2;3;7;8;9;0.986449;70.49
rFoot;-0.142197;0.0476224;0.0733174;-0.97778;0.008978;0.0291505;0.207405;1;2;3;7;8;9;0.986449;70.49
head;-0.104328;-0.02057;1.37742;0.680109;0.0163396;-0.0107891;0.732849;1;2;3;7;8;9;0.986449;70.5232
hip;-0.0785241;0.280941;0.853397;0.786156;-0.0264374;-0.0602141;0.614519;1;2;3;7;8;9;0.986449;70.5232
lHand;0.155248;-0.248581;0.713373;0.179889;-0.0605814;-0.981519;-0.0243206;1;2;3;7;8;9;0.986449;70.5232
rHand;-0.295524;-0.285173;0.75029;0.159229;0.216773;0.950553;-0.155256;1;2;3;7;8;9;0.986449;70.5232
lFoot;0.0821589;0.587044;0.209307;0.77575;-0.05143;0.109008;-0.619422;1;2;3;7;8;9;0.986449;70.5232
rFoot;-0.14233;0.0478018;0.0732305;-0.978033;0.00941666;0.0273505;0.206431;1;2;3;7;8;9;0.986449;70.5232
head;-0.105843;-0.0220686;1.38668;0.678975;0.0160433;-0.00980057;0.733921;1;2;3;7;8;9;0.986449;70.5574
hip;-0.0794878;0.276302;0.860165;0.784127;-0.026026;-0.0578958;0.617345;1;2;3;7;8;9;0.986449;70.5574
lHand;0.157509;-0.2454;0.714127;0.180062;-0.048574;-0.982145;-0.0247045;1;2;3;7;8;9;0.986449;70.5574
rHand;-0.298047;-0.28373;0.751839;0.159704;0.205785;0.952954;-0.155002;1;2;3;7;8;9;0.986449;70.5574
lFoot;0.082845;0.583757;0.210366;0.779305;-0.0508474;0.109573;-0.614892;1;2;3;7;8;9;0.986449;70.5574
rFoot;-0.142508;0.0478226;0.072932;-0.978358;0.0101298;0.0261555;0.20501;1;2;3;7;8;9;0.986449;70.5574
head;-0.107348;-0.0236904;1.39578;0.678075;0.0157875;-0.00869998;0.734771;1;2;3;7;8;9;0.986449;70.591
hip;-0.0803285;0.271749;0.867116;0.782004;-0.0260568;-0.05642;0.620167;1;2;3;7;8;9;0.986449;70.591
lHand;0.15991;-0.241912;0.714832;0.180217;-0.0357403;-0.982675;-0.0243594;1;2;3;7;8;9;0.986449;70.591
rHand;-0.300484;-0.282911;0.752696;0.15914;0.19494;0.955102;-0.156375;1;2;3;7;8;9;0.986449;70.591
lFoot;0.0831023;0.581038;0.21121;0.783108;-0.0484206;0.111148;-0.609954;1;2;3;7;8;9;0.986449;70.591
rFoot;-0.142697;0.0478828;0.072793;-0.97857;0.0106835;0.0243381;0.204195;1;2;3;7;8;9;0.986449;70.591
head;-0.108921;-0.025044;1.4049;0.677375;0.0154372;-0.00760718;0.735437;1;2;3;7;8;9;0.986449;70.6233
hip;-0.0807518;0.266747;0.873241;0.779332;-0.0271107;-0.0558354;0.62353;1;2;3;7;8;9;0.986449;70.6233
lHand;0.162297;-0.238814;0.715804;0.18271;-0.0211712;-0.982646;-0.0239999;1;2;3;7;8;9;0.986449;70.6233
rHand;-0.302762;-0.281733;0.75373;0.159933;0.182755;0.957099;-0.158062;1;2;3;7;8;9;0.986449;70.6233
lFoot;0.0835081;0.577222;0.212135;0.787515;-0.0466956;0.109672;-0.604659;1;2;3;7;8;9;0.986449;70.6233
rFoot;-0.143324;0.0481394;0.0727303;-0.978878;0.00924986;0.0222947;0.203017;1;2;3;7;8;9;0.986449;70.6233
head;-0.110528;-0.026247;1.41389;0.676834;0.0149256;-0.00640751;0.735957;1;2;3;7;8;9;0.986449;70.657
hip;-0.0814893;0.261844;0.879354;0.77663;-0.0272031;-0.0538848;0.627059;1;2;3;7;8;9;0.986449;70.657
lHand;0.164986;-0.234765;0.717726;0.187376;-0.00485013;-0.981996;-0.0234618;1;2;3;7;8;9;0.986449;70.657
rHand;-0.305339;-0.280605;0.755121;0.161634;0.169327;0.958758;-0.161205;1;2;3;7;8;9;0.986449;70.657
lFoot;0.0842484;0.573537;0.213963;0.790968;-0.0471381;0.106732;-0.600629;1;2;3;7;8;9;0.986449;70.657
rFoot;-0.143635;0.0483612;0.0723861;-0.979259;0.0102973;0.0214497;0.201211;1;2;3;7;8;9;0.986449;70.657
head;-0.112093;-0.0273905;1.42272;0.676745;0.0142922;-0.00518562;0.736061;1;2;3;7;8;9;0.986449;70.6903
hip;-0.0821374;0.256963;0.885008;0.773737;-0.0274277;-0.0511996;0.630838;1;2;3;7;8;9;0.986449;70.6903
lHand;0.167964;-0.230596;0.72124;0.197247;0.0142801;-0.979966;-0.0235761;1;2;3;7;8;9;0.986449;70.6903
rHand;-0.308066;-0.279095;0.756684;0.163238;0.154256;0.960418;-0.164791;1;2;3;7;8;9;0.986449;70.6903
lFoot;0.0848942;0.569928;0.215749;0.794287;-0.0448954;0.106526;-0.596443;1;2;3;7;8;9;0.986449;70.6903
rFoot;-0.143395;0.0484769;0.0722796;-0.979471;0.0124622;0.0198679;0.200216;1;2;3;7;8;9;0.986449;70.6903
head;-0.113608;-0.0284475;1.43136;0.676682;0.013661;-0.00405192;0.736138;1;2;3;7;8;9;0.986449;70.7234
hip;-0.0825597;0.252086;0.89037;0.770655;-0.0280795;-0.049274;0.634724;1;2;3;7;8;9;0.986449;70.7234
lHand;0.17058;-0.226608;0.724853;0.207304;0.0334109;-0.977406;-0.0242126;1;2;3;7;8;9;0.986449;70.7234
rHand;-0.310774;-0.277525;0.758329;0.165878;0.139454;0.961828;-0.167104;1;2;3;7;8;9;0.986449;70.7234
lFoot;0.0861969;0.565696;0.218423;0.797412;-0.0447106;0.106049;-0.592359;1;2;3;7;8;9;0.986449;70.7234
rFoot;-0.143726;0.0486235;0.0721612;-0.979716;0.0114934;0.0186473;0.199192;1;2;3;7;8;9;0.986449;70.7234
head;-0.115085;-0.0291406;1.43957;0.676999;0.0128174;-0.00319031;0.735866;1;2;3;7;8;9;0.986449;70.758
hip;-0.0831791;0.247309;0.895495;0.767558;-0.028149;-0.0463191;0.638684;1;2;3;7;8;9;0.986449;70.758
lHand;0.172927;-0.222434;0.729069;0.215624;0.0529406;-0.974725;-0.0247925;1;2;3;7;8;9;0.986449;70.758
rHand;-0.313355;-0.276173;0.760804;0.170477;0.12438;0.962632;-0.169724;1;2;3;7;8;9;0.986449;70.758
lFoot;0.0877219;0.561063;0.221654;0.799553;-0.046692;0.104321;-0.58962;1;2;3;7;8;9;0.986449;70.758
rFoot;-0.14404;0.0485999;0.0717655;-0.980085;0.0104167;0.0185006;0.197438;1;2;3;7;8;9;0.986449;70.758
head;-0.116494;-0.0297589;1.44784;0.67751;0.0122057;-0.00242809;0.735408;1;2;3;7;8;9;0.986449;70.7901
