tag;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
lFoot;-0.308005;-0.390146;0.102971;-0.568543;0.753427;-0.317192;0.0921744;1;2;3;7;8;9;0.958903;6.54956
rFoot;-0.526724;-0.0254483;0.0617508;-0.0297439;-0.993372;0.105316;0.0351458;1;2;3;7;8;9;0.958903;6.54956
head;-0.422039;-0.147805;1.55726;-0.163749;0.72626;0.637411;-0.198596;1;2;3;7;8;9;0.958903;6.56617
hip;-0.405026;-0.209243;0.903379;0.202661;-0.569709;-0.753414;0.258316;1;2;3;7;8;9;0.958903;6.56617
lHand;-0.848413;-0.115754;0.985789;-0.131303;0.274529;0.33405;0.892079;1;2;3;7;8;9;0.958903;6.56617
rHand;-0.215606;0.0984949;0.77554;0.360077;0.359228;-0.309158;-0.803568;1;2;3;7;8;9;0.958903;6.56617
lFoot;-0.309912;-0.389931;0.1069;-0.566067;0.751552;-0.326462;0.0903347;1;2;3;7;8;9;0.958903;6.56617
rFoot;-0.526088;-0.022052;0.0621801;-0.0205801;-0.993254;0.111121;0.0259723;1;2;3;7;8;9;0.958903;6.56617
head;-0.423232;-0.142841;1.55742;-0.159538;0.726678;0.639253;-0.194532;1;2;3;7;8;9;0.958903;6.58314
hip;-0.408853;-0.203657;0.903874;0.199861;-0.570302;-0.755441;0.25322;1;2;3;7;8;9;0.958903;6.58314
lHand;-0.850047;-0.105733;0.983049;-0.134287;0.272597;0.328741;0.894196;1;2;3;7;8;9;0.958903;6.58314
rHand;-0.216162;0.10046;0.774539;0.362884;0.35386;-0.301202;-0.807698;1;2;3;7;8;9;0.958903;6.58314
lFoot;-0.312096;-0.389406;0.111549;-0.563571;0.749055;-0.336725;0.0889928;1;2;3;7;8;9;0.958903;6.58314
rFoot;-0.521187;-0.0206727;0.0624097;0.00917205;-0.993022;0.11687;0.012818;1;2;3;7;8;9;0.958903;6.58314
head;-0.424289;-0.138207;1.55749;-0.154936;0.726728;0.641437;-0.190839;1;2;3;7;8;9;0.958903;6.60077
hip;-0.411744;-0.19796;0.904436;0.198074;-0.572775;-0.756785;0.244892;1;2;3;7;8;9;0.958903;6.60077
lHand;-0.850917;-0.0969563;0.979462;-0.140594;0.272223;0.323439;0.895274;1;2;3;7;8;9;0.958903;6.60077
rHand;-0.217311;0.102749;0.773895;0.36533;0.347746;-0.293851;-0.811947;1;2;3;7;8;9;0.958903;6.60077
lFoot;-0.314841;-0.388471;0.117103;-0.561046;0.745336;-0.349337;0.0875538;1;2;3;7;8;9;0.958903;6.60077
rFoot;-0.519687;-0.0201455;0.0629828;0.0249765;-0.992084;0.122631;0.0103919;1;2;3;7;8;9;0.958903;6.60077
head;-0.425713;-0.133489;1.55759;-0.149394;0.726732;0.643764;-0.187377;1;2;3;7;8;9;0.958903;6.61779
hip;-0.414681;-0.192051;0.904696;0.195494;-0.575653;-0.758305;0.235328;1;2;3;7;8;9;0.958903;6.61779
lHand;-0.852347;-0.0882249;0.976365;-0.148892;0.273318;0.316372;0.896123;1;2;3;7;8;9;0.958903;6.61779
rHand;-0.218444;0.104974;0.773252;0.367739;0.341577;-0.286471;-0.816105;1;2;3;7;8;9;0.958903;6.61779
lFoot;-0.317924;-0.387022;0.122406;-0.558365;0.741704;-0.361247;0.0872013;1;2;3;7;8;9;0.958903;6.61779
rFoot;-0.520636;-0.0187724;0.0633851;0.0242291;-0.991708;0.125734;0.0109292;1;2;3;7;8;9;0.958903;6.61779
head;-0.426798;-0.128775;1.55771;-0.142625;0.726745;0.64622;-0.18412;1;2;3;7;8;9;0.958903;6.63303
hip;-0.418358;-0.185951;0.904836;0.190005;-0.576705;-0.760779;0.229182;1;2;3;7;8;9;0.958903;6.63303
lHand;-0.852902;-0.0786039;0.973338;-0.156943;0.274471;0.308699;0.897072;1;2;3;7;8;9;0.958903;6.63303
rHand;-0.220608;0.107908;0.772977;0.369299;0.334159;-0.279897;-0.82074;1;2;3;7;8;9;0.958903;6.63303
lFoot;-0.322046;-0.383934;0.128938;-0.555534;0.738451;-0.371772;0.088643;1;2;3;7;8;9;0.958903;6.63303
rFoot;-0.520274;-0.0179425;0.063954;0.0179272;-0.99113;0.131445;0.0079076;1;2;3;7;8;9;0.958903;6.63303
head;-0.427864;-0.124387;1.55782;-0.135415;0.726602;0.648934;-0.180546;1;2;3;7;8;9;0.958903;6.64963
hip;-0.422147;-0.179717;0.904945;0.184233;-0.5759;-0.763707;0.226161;1;2;3;7;8;9;0.958903;6.64963
lHand;-0.852416;-0.0703644;0.969455;-0.168797;0.276305;0.297969;0.897986;1;2;3;7;8;9;0.958903;6.64963
rHand;-0.223982;0.112019;0.773495;0.369212;0.325658;-0.274027;-0.826159;1;2;3;7;8;9;0.958903;6.64963
lFoot;-0.328144;-0.380146;0.135848;-0.549967;0.738001;-0.380306;0.0908772;1;2;3;7;8;9;0.958903;6.64963
rFoot;-0.51957;-0.0178044;0.0640944;0.0165238;-0.990495;0.13638;0.0068413;1;2;3;7;8;9;0.958903;6.64963
head;-0.429261;-0.119935;1.55831;-0.129027;0.726609;0.651417;-0.176202;1;2;3;7;8;9;0.958903;6.66646
hip;-0.42574;-0.172455;0.904543;0.179635;-0.572147;-0.767844;0.225375;1;2;3;7;8;9;0.958903;6.66646
lHand;-0.853202;-0.0622418;0.96593;-0.178887;0.275878;0.287091;0.899706;1;2;3;7;8;9;0.958903;6.66646
rHand;-0.226238;0.11488;0.773243;0.37004;0.318679;-0.26713;-0.830756;1;2;3;7;8;9;0.958903;6.66646
lFoot;-0.334743;-0.379233;0.1439;-0.539288;0.737217;-0.397932;0.0856195;1;2;3;7;8;9;0.958903;6.66646
rFoot;-0.520414;-0.0191317;0.0654978;0.0166635;-0.989627;0.142195;0.0118593;1;2;3;7;8;9;0.958903;6.66646
head;-0.430352;-0.115539;1.55874;-0.122989;0.726209;0.654324;-0.17133;1;2;3;7;8;9;0.958903;6.68306
hip;-0.428664;-0.165364;0.904445;0.176204;-0.568148;-0.771518;0.225655;1;2;3;7;8;9;0.958903;6.68306
lHand;-0.853353;-0.0533544;0.962382;-0.188245;0.274771;0.276503;0.901449;1;2;3;7;8;9;0.958903;6.68306
rHand;-0.230286;0.119329;0.773941;0.36622;0.310258;-0.261748;-0.837324;1;2;3;7;8;9;0.958903;6.68306
lFoot;-0.343122;-0.375202;0.15425;-0.530977;0.731108;-0.419778;0.0856201;1;2;3;7;8;9;0.958903;6.68306
rFoot;-0.521259;-0.0187554;0.0658971;0.0148739;-0.989258;0.144696;0.0145199;1;2;3;7;8;9;0.958903;6.68306
head;-0.431419;-0.1114;1.55902;-0.11731;0.725474;0.657514;-0.166134;1;2;3;7;8;9;0.958903;6.69964
hip;-0.431094;-0.159167;0.905066;0.172822;-0.567062;-0.773315;0.22485;1;2;3;7;8;9;0.958903;6.69964
lHand;-0.853084;-0.0462153;0.957884;-0.197226;0.27209;0.264786;0.903857;1;2;3;7;8;9;0.958903;6.69964
rHand;-0.233875;0.123659;0.77421;0.36271;0.301998;-0.256223;-0.843557;1;2;3;7;8;9;0.958903;6.69964
lFoot;-0.350898;-0.371199;0.163139;-0.523698;0.726352;-0.436606;0.0867651;1;2;3;7;8;9;0.958903;6.69964
rFoot;-0.520087;-0.0187397;0.0652926;0.0184136;-0.98924;0.144612;0.0123662;1;2;3;7;8;9;0.958903;6.69964
head;-0.432651;-0.107206;1.55918;-0.111632;0.724604;0.660761;-0.16088;1;2;3;7;8;9;0.958903;6.7165
hip;-0.432978;-0.153936;0.905382;0.1714;-0.569035;-0.773056;0.221822;1;2;3;7;8;9;0.958903;6.7165
lHand;-0.852914;-0.039273;0.953422;-0.204774;0.268927;0.253847;0.90626;1;2;3;7;8;9;0.958903;6.7165
rHand;-0.237973;0.128808;0.774491;0.358688;0.293254;-0.251062;-0.84989;1;2;3;7;8;9;0.958903;6.7165
lFoot;-0.360832;-0.366344;0.172227;-0.513466;0.723628;-0.453167;0.0857593;1;2;3;7;8;9;0.958903;6.7165
rFoot;-0.519198;-0.0194228;0.0651152;0.0238802;-0.989157;0.144566;0.00997424;1;2;3;7;8;9;0.958903;6.7165
head;-0.433782;-0.102951;1.55923;-0.105747;0.723708;0.663974;-0.155571;1;2;3;7;8;9;0.958903;6.7335
hip;-0.434208;-0.149522;0.906257;0.169738;-0.572791;-0.771986;0.217111;1;2;3;7;8;9;0.958903;6.7335
lHand;-0.852694;-0.0323042;0.948881;-0.211641;0.266005;0.244234;0.908185;1;2;3;7;8;9;0.958903;6.7335
rHand;-0.24178;0.134065;0.774732;0.354806;0.284609;-0.246193;-0.855862;1;2;3;7;8;9;0.958903;6.7335
lFoot;-0.371997;-0.363855;0.182894;-0.498575;0.719875;-0.476634;0.0776024;1;2;3;7;8;9;0.958903;6.7335
rFoot;-0.519726;-0.0191913;0.0652056;0.0210547;-0.988842;0.146817;0.0138864;1;2;3;7;8;9;0.958903;6.7335
head;-0.435126;-0.0988178;1.55931;-0.0998313;0.722593;0.667324;-0.15024;1;2;3;7;8;9;0.958903;6.74968
hip;-0.435964;-0.145093;0.906797;0.16804;-0.57594;-0.771373;0.212226;1;2;3;7;8;9;0.958903;6.74968
lHand;-0.852295;-0.0264757;0.943904;-0.217797;0.262584;0.236844;0.909681;1;2;3;7;8;9;0.958903;6.74968
rHand;-0.246538;0.140643;0.77494;0.349604;0.275939;-0.242893;-0.861765;1;2;3;7;8;9;0.958903;6.74968
lFoot;-0.382062;-0.357839;0.193257;-0.492472;0.710148;-0.497715;0.0737566;1;2;3;7;8;9;0.958903;6.74968
rFoot;-0.519969;-0.0194723;0.0651791;0.0199793;-0.988549;0.148652;0.0165864;1;2;3;7;8;9;0.958903;6.74968
head;-0.436656;-0.0945674;1.55922;-0.0939164;0.721343;0.670663;-0.145105;1;2;3;7;8;9;0.958903;6.76646
hip;-0.437596;-0.141532;0.907333;0.167014;-0.57987;-0.77012;0.206814;1;2;3;7;8;9;0.958903;6.76646
lHand;-0.851959;-0.0207737;0.938721;-0.225416;0.259169;0.230914;0.910329;1;2;3;7;8;9;0.958903;6.76646
rHand;-0.251548;0.147656;0.774901;0.343577;0.267991;-0.240929;-0.867231;1;2;3;7;8;9;0.958903;6.76646
lFoot;-0.391931;-0.352426;0.203057;-0.480017;0.706121;-0.515117;0.0750394;1;2;3;7;8;9;0.958903;6.76646
rFoot;-0.520186;-0.0198141;0.0653595;0.0201298;-0.988342;0.149805;0.0182847;1;2;3;7;8;9;0.958903;6.76646
head;-0.438014;-0.090365;1.55922;-0.0879567;0.720212;0.673759;-0.140029;1;2;3;7;8;9;0.958903;6.78305
hip;-0.43915;-0.138375;0.907501;0.165425;-0.583087;-0.769434;0.201535;1;2;3;7;8;9;0.958903;6.78305
lHand;-0.851622;-0.0151583;0.933347;-0.233656;0.255711;0.225001;0.910709;1;2;3;7;8;9;0.958903;6.78305
rHand;-0.256604;0.155265;0.774943;0.335905;0.259958;-0.240091;-0.872895;1;2;3;7;8;9;0.958903;6.78305
lFoot;-0.406025;-0.348747;0.21498;-0.438074;0.72733;-0.521142;0.086567;1;2;3;7;8;9;0.958903;6.78305
rFoot;-0.520016;-0.0194744;0.0654016;0.019546;-0.988138;0.151045;0.0196701;1;2;3;7;8;9;0.958903;6.78305
head;-0.439749;-0.0858529;1.55948;-0.0820549;0.719648;0.67609;-0.13519;1;2;3;7;8;9;0.958903;6.8
hip;-0.441159;-0.134751;0.907727;0.162129;-0.585031;-0.770317;0.195101;1;2;3;7;8;9;0.958903;6.8
lHand;-0.851692;-0.00920464;0.928187;-0.243871;0.251414;0.220281;0.910381;1;2;3;7;8;9;0.958903;6.8
rHand;-0.261951;0.163617;0.775549;0.326308;0.252419;-0.23993;-0.878772;1;2;3;7;8;9;0.958903;6.8
lFoot;-0.420667;-0.344279;0.224042;-0.411927;0.739171;-0.527257;0.0770863;1;2;3;7;8;9;0.958903;6.8
rFoot;-0.519955;-0.0197037;0.0653951;0.0193765;-0.987819;0.15296;0.0209905;1;2;3;7;8;9;0.958903;6.8
head;-0.441165;-0.0816355;1.55989;-0.0760882;0.719429;0.67797;-0.13034;1;2;3;7;8;9;0.958903;6.81656
hip;-0.443431;-0.131031;0.907898;0.157793;-0.587093;-0.771421;0.187968;1;2;3;7;8;9;0.958903;6.81656
lHand;-0.851676;-0.00473186;0.922317;-0.255908;0.246543;0.215228;0.909618;1;2;3;7;8;9;0.958903;6.81656
rHand;-0.267155;0.171399;0.776428;0.316491;0.245292;-0.239608;-0.884451;1;2;3;7;8;9;0.958903;6.81656
lFoot;-0.434015;-0.33738;0.232076;-0.400016;0.739603;-0.537266;0.0657301;1;2;3;7;8;9;0.958903;6.81656
rFoot;-0.519866;-0.019889;0.0657078;0.0189612;-0.987579;0.154346;0.0224848;1;2;3;7;8;9;0.958903;6.81656
