tag;subject;activity;calPosX;calPosY;calPosZ;calRotX;calRotY;calRotZ;calRotW;angVelX;angVelY;angVelZ;linVelX;linVelY;linVelZ;scale;time
head;TestUser_04;BackStep;0.0688632;-0.120886;1.4462;0.68071;-0.00677667;0.0392685;0.731469;1;2;3;7;8;9;0.984607;133.546
hip;TestUser_04;BackStep;0.082018;0.171601;0.885966;0.732335;0.0209905;0.0756639;0.676402;1;2;3;7;8;9;0.984607;133.546
lHand;TestUser_04;BackStep;0.332618;-0.268238;0.918256;0.214468;-0.0772144;-0.970248;0.0816072;1;2;3;7;8;9;0.984607;133.546
rHand;TestUser_04;BackStep;-0.0974007;-0.293365;0.815055;0.143628;0.150309;0.976941;-0.0486333;1;2;3;7;8;9;0.984607;133.546
lFoot;TestUser_04;BackStep;0.161157;0.00431257;0.0680086;-0.969579;0.0523014;-0.0363339;0.236349;1;2;3;7;8;9;0.984607;133.546
rFoot;TestUser_04;BackStep;-0.094537;0.451844;0.226077;-0.764107;0.079035;0.193412;0.610317;1;2;3;7;8;9;0.984607;133.546
head;TestUser_04;BackStep;0.0687416;-0.122717;1.43831;0.680535;-0.00708073;0.0402996;0.731572;1;2;3;7;8;9;0.984607;133.563
hip;TestUser_04;BackStep;0.0821294;0.17397;0.880984;0.734798;0.020391;0.0755349;0.673758;1;2;3;7;8;9;0.984607;133.563
lHand;TestUser_04;BackStep;0.33005;-0.270466;0.919435;0.20726;-0.0963801;-0.969977;0.0830532;1;2;3;7;8;9;0.984607;133.563
rHand;TestUser_04;BackStep;-0.0925313;-0.29962;0.816434;0.135875;0.166664;0.975461;-0.0473066;1;2;3;7;8;9;0.984607;133.563
lFoot;TestUser_04;BackStep;0.161269;0.00422837;0.0682415;-0.968557;0.0556882;-0.0371014;0.239626;1;2;3;7;8;9;0.984607;133.563
rFoot;TestUser_04;BackStep;-0.0961583;0.459285;0.22488;-0.758427;0.0798827;0.194584;0.616883;1;2;3;7;8;9;0.984607;133.563
head;TestUser_04;BackStep;0.0684193;-0.124284;1.42989;0.680793;-0.00732808;0.0409918;0.731291;1;2;3;7;8;9;0.984607;133.579
hip;TestUser_04;BackStep;0.0817728;0.177058;0.875923;0.737948;0.0203556;0.0769382;0.670148;1;2;3;7;8;9;0.984607;133.579
lHand;TestUser_04;BackStep;0.327438;-0.273336;0.921241;0.200337;-0.113831;-0.969473;0.0838422;1;2;3;7;8;9;0.984607;133.579
rHand;TestUser_04;BackStep;-0.0879275;-0.305122;0.817421;0.130291;0.181186;0.973591;-0.0481261;1;2;3;7;8;9;0.984607;133.579
lFoot;TestUser_04;BackStep;0.160295;0.00417623;0.0685052;-0.967866;0.0565271;-0.0365062;0.242296;1;2;3;7;8;9;0.984607;133.579
rFoot;TestUser_04;BackStep;-0.0982564;0.466797;0.22258;-0.756796;0.0781223;0.194973;0.618985;1;2;3;7;8;9;0.984607;133.579
head;TestUser_04;BackStep;0.068207;-0.125894;1.4212;0.681416;-0.00768709;0.0415545;0.730675;1;2;3;7;8;9;0.984607;133.596
hip;TestUser_04;BackStep;0.0809347;0.180561;0.871059;0.741895;0.0222042;0.0814017;0.665186;1;2;3;7;8;9;0.984607;133.596
lHand;TestUser_04;BackStep;0.324793;-0.275898;0.922577;0.193136;-0.130213;-0.968977;0.0826286;1;2;3;7;8;9;0.984607;133.596
rHand;TestUser_04;BackStep;-0.0838399;-0.310367;0.818695;0.126709;0.194522;0.971343;-0.0509802;1;2;3;7;8;9;0.984607;133.596
lFoot;TestUser_04;BackStep;0.158363;0.00315395;0.0685336;-0.967962;0.0624188;-0.0325414;0.24103;1;2;3;7;8;9;0.984607;133.596
rFoot;TestUser_04;BackStep;-0.100207;0.472578;0.219676;-0.753079;0.072218;0.193327;0.624725;1;2;3;7;8;9;0.984607;133.596
head;TestUser_04;BackStep;0.067953;-0.127486;1.41237;0.681663;-0.0081498;0.0422555;0.7304;1;2;3;7;8;9;0.984607;133.612
hip;TestUser_04;BackStep;0.0797016;0.185059;0.866962;0.746881;0.0244837;0.0890882;0.658508;1;2;3;7;8;9;0.984607;133.612
lHand;TestUser_04;BackStep;0.322029;-0.278014;0.923596;0.186337;-0.144208;-0.968504;0.0805118;1;2;3;7;8;9;0.984607;133.612
rHand;TestUser_04;BackStep;-0.0799325;-0.315448;0.819629;0.123578;0.209551;0.968407;-0.0548219;1;2;3;7;8;9;0.984607;133.612
lFoot;TestUser_04;BackStep;0.159605;0.00180918;0.0679324;-0.967707;0.0736886;-0.0361699;0.238337;1;2;3;7;8;9;0.984607;133.612
rFoot;TestUser_04;BackStep;-0.103268;0.47925;0.216096;-0.752611;0.0595312;0.190985;0.627342;1;2;3;7;8;9;0.984607;133.612
head;TestUser_04;BackStep;0.0676959;-0.128997;1.40325;0.681504;-0.00884123;0.0428389;0.730506;1;2;3;7;8;9;0.984607;133.629
hip;TestUser_04;BackStep;0.078214;0.19001;0.863;0.752034;0.0267036;0.0966702;0.65145;1;2;3;7;8;9;0.984607;133.629
lHand;TestUser_04;BackStep;0.319347;-0.280522;0.924539;0.179876;-0.158074;-0.967671;0.079184;1;2;3;7;8;9;0.984607;133.629
rHand;TestUser_04;BackStep;-0.0762682;-0.320084;0.820059;0.119781;0.226826;0.964766;-0.0585582;1;2;3;7;8;9;0.984607;133.629
lFoot;TestUser_04;BackStep;0.16019;0.00156264;0.0678614;-0.96701;0.079604;-0.0374278;0.23907;1;2;3;7;8;9;0.984607;133.629
rFoot;TestUser_04;BackStep;-0.105652;0.485097;0.21225;-0.751516;0.0497972;0.188236;0.630327;1;2;3;7;8;9;0.984607;133.629
head;TestUser_04;BackStep;0.0676598;-0.130455;1.39359;0.680723;-0.00982337;0.0431664;0.731202;1;2;3;7;8;9;0.984607;133.646
hip;TestUser_04;BackStep;0.0761179;0.195073;0.859018;0.755772;0.0288753;0.102985;0.646041;1;2;3;7;8;9;0.984607;133.646
lHand;TestUser_04;BackStep;0.316563;-0.282342;0.924413;0.174725;-0.171301;-0.966482;0.0777095;1;2;3;7;8;9;0.984607;133.646
rHand;TestUser_04;BackStep;-0.0720939;-0.324488;0.82063;0.114192;0.244102;0.961058;-0.0611779;1;2;3;7;8;9;0.984607;133.646
lFoot;TestUser_04;BackStep;0.159195;0.00128831;0.0677004;-0.967407;0.0773925;-0.033114;0.238825;1;2;3;7;8;9;0.984607;133.646
rFoot;TestUser_04;BackStep;-0.10861;0.491415;0.209619;-0.751246;0.0329959;0.185872;0.63245;1;2;3;7;8;9;0.984607;133.646
head;TestUser_04;BackStep;0.0676818;-0.132161;1.38397;0.680336;-0.0108442;0.0433493;0.731537;1;2;3;7;8;9;0.984607;133.663
hip;TestUser_04;BackStep;0.0729073;0.200861;0.854452;0.758931;0.0335614;0.108558;0.641181;1;2;3;7;8;9;0.984607;133.663
lHand;TestUser_04;BackStep;0.314057;-0.283999;0.924605;0.169725;-0.186163;-0.964674;0.0770781;1;2;3;7;8;9;0.984607;133.663
rHand;TestUser_04;BackStep;-0.0681473;-0.328512;0.820502;0.107271;0.261417;0.957212;-0.0624508;1;2;3;7;8;9;0.984607;133.663
lFoot;TestUser_04;BackStep;0.158929;0.00126544;0.0676052;-0.966832;0.0766013;-0.0322142;0.241518;1;2;3;7;8;9;0.984607;133.663
rFoot;TestUser_04;BackStep;-0.108681;0.495798;0.202873;-0.761933;0.0331037;0.177914;0.62186;1;2;3;7;8;9;0.984607;133.663
head;TestUser_04;BackStep;0.0674133;-0.133608;1.3744;0.680631;-0.0113751;0.0431621;0.731265;1;2;3;7;8;9;0.984607;133.679
hip;TestUser_04;BackStep;0.0717777;0.204756;0.849131;0.762805;0.0344465;0.108279;0.636567;1;2;3;7;8;9;0.984607;133.679
lHand;TestUser_04;BackStep;0.311261;-0.285487;0.923727;0.166373;-0.201324;-0.962264;0.0764044;1;2;3;7;8;9;0.984607;133.679
rHand;TestUser_04;BackStep;-0.0643562;-0.332341;0.820657;0.100897;0.277552;0.953328;-0.0628514;1;2;3;7;8;9;0.984607;133.679
lFoot;TestUser_04;BackStep;0.158885;0.00188964;0.0678226;-0.966138;0.0743671;-0.0311943;0.2451;1;2;3;7;8;9;0.984607;133.679
rFoot;TestUser_04;BackStep;-0.108278;0.499449;0.197656;-0.765472;0.0370114;0.172907;0.618697;1;2;3;7;8;9;0.984607;133.679
head;TestUser_04;BackStep;0.0670299;-0.135038;1.36503;0.682151;-0.0107449;0.0422209;0.729912;1;2;3;7;8;9;0.984607;133.696
hip;TestUser_04;BackStep;0.0722661;0.207159;0.842806;0.765548;0.0309463;0.103506;0.634243;1;2;3;7;8;9;0.984607;133.696
lHand;TestUser_04;BackStep;0.308483;-0.286751;0.922403;0.163459;-0.215905;-0.959659;0.0756353;1;2;3;7;8;9;0.984607;133.696
rHand;TestUser_04;BackStep;-0.0612886;-0.334687;0.820172;0.096782;0.291504;0.949729;-0.0606149;1;2;3;7;8;9;0.984607;133.696
lFoot;TestUser_04;BackStep;0.158406;0.00211505;0.0678093;-0.965729;0.070751;-0.0292895;0.248;1;2;3;7;8;9;0.984607;133.696
rFoot;TestUser_04;BackStep;-0.110172;0.50307;0.194561;-0.760966;0.0285565;0.179544;0.6228;1;2;3;7;8;9;0.984607;133.696
head;TestUser_04;BackStep;0.0667477;-0.13652;1.35551;0.683619;-0.0095805;0.0412855;0.728607;1;2;3;7;8;9;0.984607;133.713
hip;TestUser_04;BackStep;0.0739827;0.208928;0.835301;0.765926;0.0257571;0.0980583;0.634885;1;2;3;7;8;9;0.984607;133.713
lHand;TestUser_04;BackStep;0.306062;-0.288258;0.920931;0.160881;-0.228304;-0.957358;0.0738995;1;2;3;7;8;9;0.984607;133.713
rHand;TestUser_04;BackStep;-0.0580325;-0.337592;0.819581;0.0932833;0.305747;0.94567;-0.0593689;1;2;3;7;8;9;0.984607;133.713
lFoot;TestUser_04;BackStep;0.158157;0.00231611;0.0678979;-0.965148;0.0715411;-0.0274198;0.250239;1;2;3;7;8;9;0.984607;133.713
rFoot;TestUser_04;BackStep;-0.112583;0.50752;0.19161;-0.757971;0.0208185;0.187329;0.624464;1;2;3;7;8;9;0.984607;133.713
head;TestUser_04;BackStep;0.0660951;-0.137564;1.34594;0.685418;-0.00795299;0.0402919;0.726991;1;2;3;7;8;9;0.984607;133.73
hip;TestUser_04;BackStep;0.0731416;0.21309;0.829325;0.766808;0.0255328;0.101845;0.633231;1;2;3;7;8;9;0.984607;133.73
lHand;TestUser_04;BackStep;0.303453;-0.289478;0.918988;0.158575;-0.238846;-0.955341;0.071623;1;2;3;7;8;9;0.984607;133.73
rHand;TestUser_04;BackStep;-0.0555328;-0.339259;0.818079;0.0905081;0.31951;0.941557;-0.0565036;1;2;3;7;8;9;0.984607;133.73
lFoot;TestUser_04;BackStep;0.15903;0.0015492;0.0688017;-0.964815;0.0723424;-0.0264962;0.251388;1;2;3;7;8;9;0.984607;133.73
rFoot;TestUser_04;BackStep;-0.113478;0.510747;0.188948;-0.756233;0.0234025;0.18458;0.627291;1;2;3;7;8;9;0.984607;133.73
head;TestUser_04;BackStep;0.065501;-0.13849;1.33652;0.687507;-0.00685807;0.0396029;0.725065;1;2;3;7;8;9;0.984607;133.746
hip;TestUser_04;BackStep;0.072564;0.217432;0.823964;0.769598;0.0260051;0.106812;0.628995;1;2;3;7;8;9;0.984607;133.746
lHand;TestUser_04;BackStep;0.300846;-0.290643;0.917034;0.155603;-0.25014;-0.953097;0.0694549;1;2;3;7;8;9;0.984607;133.746
rHand;TestUser_04;BackStep;-0.0528502;-0.341542;0.816955;0.0864353;0.334037;0.936966;-0.0551684;1;2;3;7;8;9;0.984607;133.746
lFoot;TestUser_04;BackStep;0.159055;0.00162204;0.0688054;-0.964564;0.0711846;-0.0243829;0.252891;1;2;3;7;8;9;0.984607;133.746
rFoot;TestUser_04;BackStep;-0.111903;0.512995;0.185866;-0.756802;0.0343491;0.176544;0.628413;1;2;3;7;8;9;0.984607;133.746
head;TestUser_04;BackStep;0.0649679;-0.1395;1.32716;0.690051;-0.0064219;0.0390171;0.72268;1;2;3;7;8;9;0.984607;133.763
hip;TestUser_04;BackStep;0.07175;0.222022;0.819001;0.774384;0.027064;0.108362;0.622779;1;2;3;7;8;9;0.984607;133.763
lHand;TestUser_04;BackStep;0.29864;-0.291375;0.914142;0.153052;-0.261373;-0.950631;0.0675273;1;2;3;7;8;9;0.984607;133.763
rHand;TestUser_04;BackStep;-0.0503068;-0.343222;0.814947;0.0828552;0.347657;0.932421;-0.0534821;1;2;3;7;8;9;0.984607;133.763
lFoot;TestUser_04;BackStep;0.158997;0.00138775;0.0687183;-0.96413;0.0719603;-0.0230012;0.254451;1;2;3;7;8;9;0.984607;133.763
rFoot;TestUser_04;BackStep;-0.112815;0.514498;0.184472;-0.754984;0.0361691;0.180286;0.629434;1;2;3;7;8;9;0.984607;133.763
head;TestUser_04;BackStep;0.0643831;-0.14027;1.31787;0.692201;-0.00643622;0.0383047;0.720659;1;2;3;7;8;9;0.984607;133.78
hip;TestUser_04;BackStep;0.0709664;0.225822;0.813621;0.779223;0.0263758;0.104823;0.617356;1;2;3;7;8;9;0.984607;133.78
lHand;TestUser_04;BackStep;0.296267;-0.291825;0.911168;0.15179;-0.272567;-0.947815;0.0656836;1;2;3;7;8;9;0.984607;133.78
rHand;TestUser_04;BackStep;-0.0483956;-0.344157;0.812928;0.0787655;0.35926;0.928446;-0.0521184;1;2;3;7;8;9;0.984607;133.78
lFoot;TestUser_04;BackStep;0.159164;0.00135296;0.0688361;-0.963865;0.0723307;-0.0227496;0.255374;1;2;3;7;8;9;0.984607;133.78
rFoot;TestUser_04;BackStep;-0.116019;0.515255;0.183935;-0.752748;0.0316753;0.188443;0.629965;1;2;3;7;8;9;0.984607;133.78
head;TestUser_04;BackStep;0.0638154;-0.140882;1.30842;0.693807;-0.00686845;0.0376626;0.719142;1;2;3;7;8;9;0.984607;133.796
hip;TestUser_04;BackStep;0.0701099;0.229819;0.808155;0.783182;0.0263739;0.104037;0.61246;1;2;3;7;8;9;0.984607;133.796
lHand;TestUser_04;BackStep;0.294033;-0.292092;0.907555;0.150833;-0.283547;-0.944865;0.0638909;1;2;3;7;8;9;0.984607;133.796
rHand;TestUser_04;BackStep;-0.0463262;-0.345208;0.8111;0.0746818;0.370187;0.924543;-0.0510254;1;2;3;7;8;9;0.984607;133.796
lFoot;TestUser_04;BackStep;0.159145;0.00147951;0.0689583;-0.963758;0.0703214;-0.0214565;0.256446;1;2;3;7;8;9;0.984607;133.796
rFoot;TestUser_04;BackStep;-0.118098;0.516595;0.182909;-0.751406;0.0300425;0.191533;0.630715;1;2;3;7;8;9;0.984607;133.796
head;TestUser_04;BackStep;0.0632374;-0.141456;1.29883;0.694919;-0.00741201;0.0370434;0.718095;1;2;3;7;8;9;0.984607;133.813
hip;TestUser_04;BackStep;0.0687917;0.233872;0.802193;0.785274;0.0271101;0.107722;0.609103;1;2;3;7;8;9;0.984607;133.813
lHand;TestUser_04;BackStep;0.292107;-0.293155;0.90458;0.148624;-0.294532;-0.941947;0.0624293;1;2;3;7;8;9;0.984607;133.813
rHand;TestUser_04;BackStep;-0.0446075;-0.345583;0.808743;0.0705739;0.379933;0.920971;-0.0498337;1;2;3;7;8;9;0.984607;133.813
lFoot;TestUser_04;BackStep;0.158873;0.00127256;0.0690991;-0.963759;0.0709173;-0.0199131;0.256405;1;2;3;7;8;9;0.984607;133.813
rFoot;TestUser_04;BackStep;-0.118056;0.51552;0.182938;-0.747613;0.0336669;0.186061;0.63665;1;2;3;7;8;9;0.984607;133.813
head;TestUser_04;BackStep;0.0626645;-0.141965;1.28924;0.695687;-0.00784297;0.0362261;0.717388;1;2;3;7;8;9;0.984607;133.829
hip;TestUser_04;BackStep;0.0678288;0.237663;0.796142;0.787071;0.0273565;0.110742;0.606224;1;2;3;7;8;9;0.984607;133.829
lHand;TestUser_04;BackStep;0.289904;-0.293518;0.900832;0.146766;-0.304742;-0.939053;0.0614114;1;2;3;7;8;9;0.984607;133.829
rHand;TestUser_04;BackStep;-0.0429238;-0.345868;0.80623;0.0656442;0.390892;0.916801;-0.0486745;1;2;3;7;8;9;0.984607;133.829
lFoot;TestUser_04;BackStep;0.159019;0.00115562;0.0690578;-0.96368;0.072921;-0.0200341;0.256129;1;2;3;7;8;9;0.984607;133.829
rFoot;TestUser_04;BackStep;-0.118758;0.514999;0.182415;-0.744123;0.0342417;0.185098;0.640974;1;2;3;7;8;9;0.984607;133.829
head;TestUser_04;BackStep;0.0620061;-0.142127;1.27943;0.695653;-0.00853619;0.0354472;0.717452;1;2;3;7;8;9;0.984607;133.846
hip;TestUser_04;BackStep;0.0672607;0.241423;0.789981;0.788784;0.0276147;0.113489;0.603472;1;2;3;7;8;9;0.984607;133.846
lHand;TestUser_04;BackStep;0.287796;-0.293632;0.896389;0.145343;-0.313034;-0.936548;0.0613384;1;2;3;7;8;9;0.984607;133.846
rHand;TestUser_04;BackStep;-0.0416653;-0.345779;0.803203;0.0603495;0.401652;0.912569;-0.047453;1;2;3;7;8;9;0.984607;133.846
lFoot;TestUser_04;BackStep;0.158898;0.00107657;0.0692206;-0.963508;0.0728588;-0.0194834;0.256835;1;2;3;7;8;9;0.984607;133.846
rFoot;TestUser_04;BackStep;-0.120863;0.51372;0.182435;-0.738825;0.0294757;0.189009;0.646177;1;2;3;7;8;9;0.984607;133.846
head;TestUser_04;BackStep;0.0615791;-0.142431;1.26959;0.695866;-0.00933183;0.0346218;0.717276;1;2;3;7;8;9;0.984607;133.863
hip;TestUser_04;BackStep;0.0666424;0.245007;0.783636;0.790996;0.02702;0.114072;0.600485;1;2;3;7;8;9;0.984607;133.863
lHand;TestUser_04;BackStep;0.286381;-0.294511;0.89292;0.1442;-0.320478;-0.93422;0.0610975;1;2;3;7;8;9;0.984607;133.863
rHand;TestUser_04;BackStep;-0.0405454;-0.345533;0.799664;0.0558515;0.412333;0.90817;-0.0457198;1;2;3;7;8;9;0.984607;133.863
lFoot;TestUser_04;BackStep;0.158916;0.00108762;0.069322;-0.963417;0.0723758;-0.0199257;0.257278;1;2;3;7;8;9;0.984607;133.863
rFoot;TestUser_04;BackStep;-0.122489;0.512045;0.182082;-0.733846;0.0258886;0.191548;0.651237;1;2;3;7;8;9;0.984607;133.863
head;TestUser_04;BackStep;0.06119;-0.142576;1.25961;0.696115;-0.0105664;0.0339279;0.71705;1;2;3;7;8;9;0.984607;133.879
hip;TestUser_04;BackStep;0.0661304;0.249001;0.777791;0.794115;0.0262849;0.113479;0.5965;1;2;3;7;8;9;0.984607;133.879
lHand;TestUser_04;BackStep;0.284368;-0.294323;0.888472;0.144749;-0.325358;-0.932439;0.0612217;1;2;3;7;8;9;0.984607;133.879
rHand;TestUser_04;BackStep;-0.0395792;-0.344735;0.796059;0.0525637;0.421411;0.904288;-0.0437431;1;2;3;7;8;9;0.984607;133.879
lFoot;TestUser_04;BackStep;0.158643;0.00105302;0.0694019;-0.963372;0.0709177;-0.0203209;0.257824;1;2;3;7;8;9;0.984607;133.879
rFoot;TestUser_04;BackStep;-0.123582;0.510873;0.181898;-0.729264;0.0234174;0.192911;0.656057;1;2;3;7;8;9;0.984607;133.879
head;TestUser_04;BackStep;0.0607162;-0.142445;1.24991;0.696948;-0.0120351;0.033289;0.716247;1;2;3;7;8;9;0.984607;133.896
hip;TestUser_04;BackStep;0.0655185;0.252584;0.771971;0.797484;0.0261531;0.11169;0.592335;1;2;3;7;8;9;0.984607;133.896
lHand;TestUser_04;BackStep;0.282471;-0.294015;0.883772;0.145383;-0.33103;-0.930352;0.0610639;1;2;3;7;8;9;0.984607;133.896
rHand;TestUser_04;BackStep;-0.0391988;-0.343713;0.792147;0.050195;0.428423;0.901203;-0.0420326;1;2;3;7;8;9;0.984607;133.896
lFoot;TestUser_04;BackStep;0.158328;0.00108911;0.0695656;-0.96335;0.0707318;-0.0201416;0.257971;1;2;3;7;8;9;0.984607;133.896
rFoot;TestUser_04;BackStep;-0.124334;0.508509;0.181876;-0.724627;0.0231924;0.192929;0.661178;1;2;3;7;8;9;0.984607;133.896
head;TestUser_04;BackStep;0.0604526;-0.142447;1.2402;0.698067;-0.0136517;0.0326239;0.715159;1;2;3;7;8;9;0.984607;133.913
hip;TestUser_04;BackStep;0.0650533;0.25566;0.765894;0.800469;0.0254794;0.108341;0.58895;1;2;3;7;8;9;0.984607;133.913
lHand;TestUser_04;BackStep;0.28113;-0.294108;0.878988;0.143938;-0.338961;-0.927714;0.0611102;1;2;3;7;8;9;0.984607;133.913
rHand;TestUser_04;BackStep;-0.0390397;-0.342334;0.788082;0.0482132;0.434338;0.898543;-0.0405748;1;2;3;7;8;9;0.984607;133.913
lFoot;TestUser_04;BackStep;0.158526;0.00105896;0.0696171;-0.963402;0.0713472;-0.0213594;0.257508;1;2;3;7;8;9;0.984607;133.913
rFoot;TestUser_04;BackStep;-0.125414;0.505771;0.182589;-0.719056;0.018989;0.193382;0.667234;1;2;3;7;8;9;0.984607;133.913
head;TestUser_04;BackStep;0.0601313;-0.142189;1.23035;0.698903;-0.0153897;0.0318288;0.714342;1;2;3;7;8;9;0.984607;133.93
hip;TestUser_04;BackStep;0.0642893;0.259049;0.759885;0.803145;0.0253717;0.107184;0.585513;1;2;3;7;8;9;0.984607;133.93
lHand;TestUser_04;BackStep;0.279516;-0.293616;0.873474;0.138926;-0.348471;-0.92493;0.0614183;1;2;3;7;8;9;0.984607;133.93
rHand;TestUser_04;BackStep;-0.038962;-0.340683;0.783381;0.0459279;0.440241;0.895833;-0.0395163;1;2;3;7;8;9;0.984607;133.93
lFoot;TestUser_04;BackStep;0.158347;0.00133527;0.0695036;-0.96347;0.0696032;-0.0217765;0.257694;1;2;3;7;8;9;0.984607;133.93
rFoot;TestUser_04;BackStep;-0.126465;0.503589;0.182933;-0.713964;0.0171983;0.19425;0.672478;1;2;3;7;8;9;0.984607;133.93
head;TestUser_04;BackStep;0.0600953;-0.142023;1.2208;0.699816;-0.0169802;0.0307334;0.713459;1;2;3;7;8;9;0.984607;133.947
hip;TestUser_04;BackStep;0.0635294;0.262524;0.753506;0.805233;0.0251074;0.107102;0.582665;1;2;3;7;8;9;0.984607;133.947
lHand;TestUser_04;BackStep;0.278103;-0.293032;0.867752;0.132661;-0.357865;-0.922224;0.06194;1;2;3;7;8;9;0.984607;133.947
rHand;TestUser_04;BackStep;-0.0386397;-0.339715;0.778848;0.0425929;0.446369;0.892985;-0.0389695;1;2;3;7;8;9;0.984607;133.947
lFoot;TestUser_04;BackStep;0.158195;0.00144833;0.0694892;-0.96347;0.0681236;-0.0217489;0.258092;1;2;3;7;8;9;0.984607;133.947
rFoot;TestUser_04;BackStep;-0.127427;0.501667;0.182935;-0.709083;0.0163883;0.194629;0.677533;1;2;3;7;8;9;0.984607;133.947
head;TestUser_04;BackStep;0.0601118;-0.141809;1.21133;0.700599;-0.0184579;0.0293873;0.712711;1;2;3;7;8;9;0.984607;133.963
hip;TestUser_04;BackStep;0.0628281;0.265734;0.747086;0.806314;0.0251078;0.108486;0.580912;1;2;3;7;8;9;0.984607;133.963
lHand;TestUser_04;BackStep;0.276825;-0.29267;0.862219;0.128265;-0.365708;-0.919744;0.0622735;1;2;3;7;8;9;0.984607;133.963
rHand;TestUser_04;BackStep;-0.0384227;-0.33835;0.773966;0.0376497;0.452026;0.89036;-0.0389042;1;2;3;7;8;9;0.984607;133.963
lFoot;TestUser_04;BackStep;0.158049;0.00144365;0.0696213;-0.963379;0.0680214;-0.0216431;0.258467;1;2;3;7;8;9;0.984607;133.963
rFoot;TestUser_04;BackStep;-0.127645;0.499024;0.183248;-0.703906;0.0159412;0.193402;0.68327;1;2;3;7;8;9;0.984607;133.963
head;TestUser_04;BackStep;0.0601513;-0.141598;1.2019;0.701318;-0.0200722;0.02817;0.712009;1;2;3;7;8;9;0.984607;133.98
hip;TestUser_04;BackStep;0.0618773;0.269145;0.740898;0.807432;0.0254967;0.11007;0.579041;1;2;3;7;8;9;0.984607;133.98
lHand;TestUser_04;BackStep;0.275599;-0.291904;0.856638;0.125197;-0.370877;-0.918084;0.0624339;1;2;3;7;8;9;0.984607;133.98
rHand;TestUser_04;BackStep;-0.0383754;-0.337069;0.768988;0.0325125;0.458256;0.887364;-0.039108;1;2;3;7;8;9;0.984607;133.98
lFoot;TestUser_04;BackStep;0.158048;0.00140299;0.0696325;-0.963333;0.0687403;-0.0221399;0.258405;1;2;3;7;8;9;0.984607;133.98
rFoot;TestUser_04;BackStep;-0.128466;0.496623;0.183595;-0.698853;0.0151713;0.193229;0.688503;1;2;3;7;8;9;0.984607;133.98
head;TestUser_04;BackStep;0.0602885;-0.141366;1.19256;0.7018;-0.0216718;0.0268929;0.711536;1;2;3;7;8;9;0.984607;133.996
hip;TestUser_04;BackStep;0.0612934;0.27197;0.734983;0.809283;0.0257635;0.109929;0.576466;1;2;3;7;8;9;0.984607;133.996
lHand;TestUser_04;BackStep;0.274933;-0.29162;0.851613;0.124371;-0.37429;-0.916843;0.0619568;1;2;3;7;8;9;0.984607;133.996
rHand;TestUser_04;BackStep;-0.0386866;-0.33572;0.764042;0.0290234;0.464184;0.884389;-0.0393306;1;2;3;7;8;9;0.984607;133.996
lFoot;TestUser_04;BackStep;0.158309;0.00160107;0.0696609;-0.963219;0.0690544;-0.0221524;0.258748;1;2;3;7;8;9;0.984607;133.996
rFoot;TestUser_04;BackStep;-0.128748;0.494203;0.183918;-0.69375;0.014919;0.192691;0.6938;1;2;3;7;8;9;0.984607;133.996
head;TestUser_04;BackStep;0.0605352;-0.14118;1.1831;0.701874;-0.0230976;0.02554;0.711468;1;2;3;7;8;9;0.984607;134.013
hip;TestUser_04;BackStep;0.0601428;0.275236;0.729237;0.81144;0.0270323;0.109176;0.573511;1;2;3;7;8;9;0.984607;134.013
lHand;TestUser_04;BackStep;0.273654;-0.290507;0.846073;0.124463;-0.377532;-0.915576;0.060817;1;2;3;7;8;9;0.984607;134.013
rHand;TestUser_04;BackStep;-0.0388603;-0.33434;0.759167;0.0263105;0.470227;0.881279;-0.0392632;1;2;3;7;8;9;0.984607;134.013
lFoot;TestUser_04;BackStep;0.15807;0.00153517;0.0695168;-0.963195;0.0668325;-0.0216983;0.259458;1;2;3;7;8;9;0.984607;134.013
rFoot;TestUser_04;BackStep;-0.129065;0.492062;0.184013;-0.688624;0.0148988;0.192395;0.69897;1;2;3;7;8;9;0.984607;134.013
head;TestUser_04;BackStep;0.0609583;-0.141087;1.17382;0.701952;-0.0245384;0.0241363;0.711392;1;2;3;7;8;9;0.984607;134.03
hip;TestUser_04;BackStep;0.0583211;0.278551;0.723422;0.813401;0.0295592;0.107898;0.570845;1;2;3;7;8;9;0.984607;134.03
lHand;TestUser_04;BackStep;0.272674;-0.289614;0.840498;0.123099;-0.38177;-0.914112;0.0591387;1;2;3;7;8;9;0.984607;134.03
rHand;TestUser_04;BackStep;-0.0393185;-0.333029;0.754318;0.0252649;0.476261;0.8781;-0.0384411;1;2;3;7;8;9;0.984607;134.03
lFoot;TestUser_04;BackStep;0.157869;0.00150055;0.0697649;-0.96299;0.0666121;-0.0199766;0.260412;1;2;3;7;8;9;0.984607;134.03
rFoot;TestUser_04;BackStep;-0.129427;0.490153;0.184552;-0.683055;0.0151812;0.191179;0.704739;1;2;3;7;8;9;0.984607;134.03
head;TestUser_04;BackStep;0.0614449;-0.141103;1.16451;0.702035;-0.0261971;0.0227299;0.711298;1;2;3;7;8;9;0.984607;134.046
hip;TestUser_04;BackStep;0.0571729;0.281182;0.717532;0.814676;0.0300412;0.106814;0.569203;1;2;3;7;8;9;0.984607;134.046
lHand;TestUser_04;BackStep;0.271714;-0.288766;0.83477;0.119844;-0.38731;-0.912298;0.0578024;1;2;3;7;8;9;0.984607;134.046
