tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
hip;Subject_10;Krieger_1;-0.10154;0.48533;0.868415;0;0;0;0;0;0;-0.522127;-0.10016;-0.225923;-0.10016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.445
lForeArm;Subject_10;Krieger_1;0.218715;0.0227287;0.975524;0;0;0;0;0;0;0.546294;-0.355212;-0.683845;-0.355212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.445
rForeArm;Subject_10;Krieger_1;-0.212003;0.0102259;0.977215;0;0;0;0;0;0;-0.434497;-0.480864;-0.735295;-0.480864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.445
lFoot;Subject_10;Krieger_1;-0.0712061;0.991326;0.110466;0;0;0;0;0;0;0.721681;0.524873;0.119346;0.524873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.445
rFoot;Subject_10;Krieger_1;-0.701488;0.585713;0.406024;0;0;0;0;0;0;-0.966448;-0.074586;0.1039;-0.074586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.445
head;Subject_10;Krieger_1;-0.0451201;0.342127;0.93857;0;0;0;0;0;0;0.319412;0.0322094;-0.00879467;0.0322094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
hip;Subject_10;Krieger_1;-0.102301;0.486025;0.867936;0;0;0;0;0;0;-0.523699;-0.103177;-0.22748;-0.103177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
lForeArm;Subject_10;Krieger_1;0.217334;0.0284185;0.975683;0;0;0;0;0;0;0.538915;-0.361635;-0.683052;-0.361635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
rForeArm;Subject_10;Krieger_1;-0.211867;0.0176229;0.97714;0;0;0;0;0;0;-0.431945;-0.487942;-0.730279;-0.487942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
lFoot;Subject_10;Krieger_1;-0.0712276;0.991421;0.109598;0;0;0;0;0;0;0.722032;0.52438;0.120189;0.52438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
rFoot;Subject_10;Krieger_1;-0.703019;0.584745;0.404767;0;0;0;0;0;0;-0.966553;-0.0756784;0.104217;-0.0756784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.456
head;Subject_10;Krieger_1;-0.0450413;0.345243;0.937432;0;0;0;0;0;0;0.307852;0.0309677;-0.00994725;0.0309677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
hip;Subject_10;Krieger_1;-0.103009;0.487151;0.867221;0;0;0;0;0;0;-0.525709;-0.105692;-0.229229;-0.105692;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
lForeArm;Subject_10;Krieger_1;0.216006;0.0334326;0.97582;0;0;0;0;0;0;0.532191;-0.367918;-0.681873;-0.367918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
rForeArm;Subject_10;Krieger_1;-0.211888;0.024734;0.976981;0;0;0;0;0;0;-0.428658;-0.495408;-0.725129;-0.495408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
lFoot;Subject_10;Krieger_1;-0.0713128;0.991485;0.108955;0;0;0;0;0;0;0.723985;0.521331;0.120135;0.521331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
rFoot;Subject_10;Krieger_1;-0.704291;0.58395;0.403704;0;0;0;0;0;0;-0.966789;-0.0754357;0.103941;-0.0754357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.467
head;Subject_10;Krieger_1;-0.0449679;0.34831;0.9363;0;0;0;0;0;0;0.296892;0.0293288;-0.0114668;0.0293288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
hip;Subject_10;Krieger_1;-0.102822;0.487946;0.866797;0;0;0;0;0;0;-0.525717;-0.104599;-0.228291;-0.104599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
lForeArm;Subject_10;Krieger_1;0.214381;0.0379313;0.976013;0;0;0;0;0;0;0.523391;-0.374414;-0.682127;-0.374414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
rForeArm;Subject_10;Krieger_1;-0.211968;0.0319414;0.976754;0;0;0;0;0;0;-0.424924;-0.502507;-0.719957;-0.502507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
lFoot;Subject_10;Krieger_1;-0.0712937;0.991567;0.108225;0;0;0;0;0;0;0.727148;0.516746;0.119351;0.516746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
rFoot;Subject_10;Krieger_1;-0.704819;0.583501;0.403432;0;0;0;0;0;0;-0.967119;-0.073153;0.10351;-0.073153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.478
head;Subject_10;Krieger_1;-0.044887;0.351332;0.935174;0;0;0;0;0;0;0.286692;0.0277006;-0.0135547;0.0277006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
hip;Subject_10;Krieger_1;-0.102979;0.488407;0.866518;0;0;0;0;0;0;-0.523671;-0.105512;-0.228129;-0.105512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
lForeArm;Subject_10;Krieger_1;0.212745;0.0424175;0.976187;0;0;0;0;0;0;0.514581;-0.381634;-0.682362;-0.381634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
rForeArm;Subject_10;Krieger_1;-0.211996;0.0389702;0.976493;0;0;0;0;0;0;-0.421345;-0.509299;-0.71469;-0.509299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
lFoot;Subject_10;Krieger_1;-0.0714805;0.991562;0.108147;0;0;0;0;0;0;0.730214;0.510335;0.118873;0.510335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
rFoot;Subject_10;Krieger_1;-0.705306;0.583563;0.402489;0;0;0;0;0;0;-0.967286;-0.0733722;0.102785;-0.0733722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.489
head;Subject_10;Krieger_1;-0.0446494;0.354157;0.93412;0;0;0;0;0;0;0.277507;0.0261554;-0.0158955;0.0261554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
hip;Subject_10;Krieger_1;-0.102684;0.488434;0.866538;0;0;0;0;0;0;-0.520587;-0.105825;-0.229061;-0.105825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
lForeArm;Subject_10;Krieger_1;0.210967;0.0460984;0.976406;0;0;0;0;0;0;0.505211;-0.390512;-0.683048;-0.390512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
rForeArm;Subject_10;Krieger_1;-0.21233;0.0458912;0.97612;0;0;0;0;0;0;-0.416417;-0.516776;-0.709204;-0.516776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
lFoot;Subject_10;Krieger_1;-0.0720017;0.991544;0.107961;0;0;0;0;0;0;0.732894;0.504609;0.118155;0.504609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
rFoot;Subject_10;Krieger_1;-0.706058;0.582838;0.402221;0;0;0;0;0;0;-0.967451;-0.0750319;0.102243;-0.0750319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.501
head;Subject_10;Krieger_1;-0.0444584;0.356921;0.933076;0;0;0;0;0;0;0.26893;0.0242943;-0.0179987;0.0242943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
hip;Subject_10;Krieger_1;-0.102441;0.488514;0.866522;0;0;0;0;0;0;-0.516033;-0.10542;-0.228947;-0.10542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
lForeArm;Subject_10;Krieger_1;0.20909;0.0479836;0.976718;0;0;0;0;0;0;0.492528;-0.403966;-0.68551;-0.403966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
rForeArm;Subject_10;Krieger_1;-0.21258;0.0524417;0.975735;0;0;0;0;0;0;-0.411233;-0.524245;-0.703766;-0.524245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
lFoot;Subject_10;Krieger_1;-0.0721294;0.991563;0.107702;0;0;0;0;0;0;0.733585;0.502883;0.118279;0.502883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
rFoot;Subject_10;Krieger_1;-0.707279;0.582159;0.401058;0;0;0;0;0;0;-0.967612;-0.0740187;0.102885;-0.0740187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.511
head;Subject_10;Krieger_1;-0.0442732;0.359667;0.93203;0;0;0;0;0;0;0.260607;0.0221758;-0.0197121;0.0221758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
hip;Subject_10;Krieger_1;-0.101906;0.487943;0.866907;0;0;0;0;0;0;-0.512163;-0.105134;-0.228935;-0.105134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
lForeArm;Subject_10;Krieger_1;0.207075;0.0491308;0.977091;0;0;0;0;0;0;0.479671;-0.418133;-0.688746;-0.418133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
rForeArm;Subject_10;Krieger_1;-0.212798;0.0585925;0.975338;0;0;0;0;0;0;-0.406827;-0.531119;-0.698507;-0.531119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
lFoot;Subject_10;Krieger_1;-0.0723257;0.991602;0.107213;0;0;0;0;0;0;0.733685;0.50207;0.118821;0.50207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
rFoot;Subject_10;Krieger_1;-0.706913;0.582763;0.400826;0;0;0;0;0;0;-0.967913;-0.0723735;0.101841;-0.0723735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.523
head;Subject_10;Krieger_1;-0.0440677;0.362204;0.931057;0;0;0;0;0;0;0.252646;0.0198916;-0.0211404;0.0198916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
hip;Subject_10;Krieger_1;-0.101351;0.487704;0.867106;0;0;0;0;0;0;-0.508409;-0.106433;-0.230784;-0.106433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
lForeArm;Subject_10;Krieger_1;0.204921;0.0511968;0.977439;0;0;0;0;0;0;0.469334;-0.429779;-0.690986;-0.429779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
rForeArm;Subject_10;Krieger_1;-0.213074;0.0646178;0.974897;0;0;0;0;0;0;-0.403109;-0.53729;-0.693603;-0.53729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
lFoot;Subject_10;Krieger_1;-0.0725123;0.991632;0.106807;0;0;0;0;0;0;0.733551;0.502366;0.118874;0.502366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
rFoot;Subject_10;Krieger_1;-0.707566;0.582513;0.400035;0;0;0;0;0;0;-0.96802;-0.0726221;0.101062;-0.0726221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.534
head;Subject_10;Krieger_1;-0.0439284;0.364776;0.930059;0;0;0;0;0;0;0.245053;0.0177596;-0.0229081;0.0177596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
hip;Subject_10;Krieger_1;-0.10116;0.488274;0.866807;0;0;0;0;0;0;-0.505707;-0.107633;-0.231761;-0.107633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
lForeArm;Subject_10;Krieger_1;0.203057;0.0530595;0.977728;0;0;0;0;0;0;0.463103;-0.438642;-0.692997;-0.438642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
rForeArm;Subject_10;Krieger_1;-0.213324;0.0693814;0.974515;0;0;0;0;0;0;-0.400667;-0.542069;-0.690456;-0.542069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
lFoot;Subject_10;Krieger_1;-0.0728331;0.991637;0.106545;0;0;0;0;0;0;0.734133;0.501295;0.118355;0.501295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
rFoot;Subject_10;Krieger_1;-0.70734;0.583489;0.399013;0;0;0;0;0;0;-0.968143;-0.0729607;0.10015;-0.0729607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.545
head;Subject_10;Krieger_1;-0.0437294;0.367182;0.929121;0;0;0;0;0;0;0.237652;0.0157937;-0.0254268;0.0157937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
hip;Subject_10;Krieger_1;-0.10027;0.488521;0.866772;0;0;0;0;0;0;-0.503991;-0.1078;-0.231734;-0.1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
lForeArm;Subject_10;Krieger_1;0.201489;0.0551996;0.977934;0;0;0;0;0;0;0.461767;-0.443788;-0.693496;-0.443788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
rForeArm;Subject_10;Krieger_1;-0.213449;0.0745189;0.974108;0;0;0;0;0;0;-0.398963;-0.546135;-0.687113;-0.546135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
lFoot;Subject_10;Krieger_1;-0.0730836;0.991641;0.106337;0;0;0;0;0;0;0.734572;0.500049;0.118161;0.500049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
rFoot;Subject_10;Krieger_1;-0.706072;0.584446;0.399856;0;0;0;0;0;0;-0.968245;-0.0721747;0.09917;-0.0721747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.557
head;Subject_10;Krieger_1;-0.0434353;0.369435;0.928241;0;0;0;0;0;0;0.230181;0.0137901;-0.0284361;0.0137901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
hip;Subject_10;Krieger_1;-0.0992214;0.489132;0.866548;0;0;0;0;0;0;-0.502932;-0.105511;-0.228712;-0.105511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
lForeArm;Subject_10;Krieger_1;0.19965;0.0585906;0.978114;0;0;0;0;0;0;0.461201;-0.448517;-0.692913;-0.448517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
rForeArm;Subject_10;Krieger_1;-0.213463;0.0791285;0.973741;0;0;0;0;0;0;-0.400891;-0.546355;-0.685861;-0.546355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
lFoot;Subject_10;Krieger_1;-0.0734088;0.991635;0.106164;0;0;0;0;0;0;0.735531;0.497352;0.118187;0.497352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
rFoot;Subject_10;Krieger_1;-0.705638;0.584877;0.399994;0;0;0;0;0;0;-0.968342;-0.0714806;0.0989153;-0.0714806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.568
head;Subject_10;Krieger_1;-0.0430121;0.371354;0.927495;0;0;0;0;0;0;0.222583;0.0117006;-0.03204;0.0117006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
hip;Subject_10;Krieger_1;-0.098549;0.490171;0.866037;0;0;0;0;0;0;-0.501574;-0.103478;-0.225662;-0.103478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
lForeArm;Subject_10;Krieger_1;0.198677;0.0622657;0.978085;0;0;0;0;0;0;0.466277;-0.44826;-0.690872;-0.44826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
rForeArm;Subject_10;Krieger_1;-0.213432;0.0836317;0.973372;0;0;0;0;0;0;-0.404573;-0.544086;-0.685802;-0.544086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
lFoot;Subject_10;Krieger_1;-0.0737555;0.991613;0.106131;0;0;0;0;0;0;0.73597;0.495272;0.117969;0.495272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
rFoot;Subject_10;Krieger_1;-0.703802;0.586197;0.401294;0;0;0;0;0;0;-0.968355;-0.0705375;0.0979056;-0.0705375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.578
head;Subject_10;Krieger_1;-0.0426338;0.373413;0.926685;0;0;0;0;0;0;0.214922;0.00945462;-0.0355575;0.00945462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
hip;Subject_10;Krieger_1;-0.097398;0.490191;0.866156;0;0;0;0;0;0;-0.499771;-0.101824;-0.223069;-0.101824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
lForeArm;Subject_10;Krieger_1;0.197653;0.0659418;0.978052;0;0;0;0;0;0;0.470896;-0.446495;-0.688796;-0.446495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
rForeArm;Subject_10;Krieger_1;-0.213406;0.0882237;0.972972;0;0;0;0;0;0;-0.407725;-0.541935;-0.685694;-0.541935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
lFoot;Subject_10;Krieger_1;-0.0739698;0.991613;0.10598;0;0;0;0;0;0;0.73642;0.493499;0.117859;0.493499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
rFoot;Subject_10;Krieger_1;-0.703605;0.586325;0.401451;0;0;0;0;0;0;-0.968246;-0.0716246;0.0977553;-0.0716246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.59
head;Subject_10;Krieger_1;-0.0422541;0.375365;0.925914;0;0;0;0;0;0;0.207409;0.00712535;-0.0388501;0.00712535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
hip;Subject_10;Krieger_1;-0.0964262;0.490244;0.866235;0;0;0;0;0;0;-0.497258;-0.101145;-0.221519;-0.101145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
lForeArm;Subject_10;Krieger_1;0.196079;0.0698939;0.978094;0;0;0;0;0;0;0.472912;-0.445654;-0.687419;-0.445654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
rForeArm;Subject_10;Krieger_1;-0.213262;0.09253;0.972604;0;0;0;0;0;0;-0.413009;-0.536079;-0.687742;-0.536079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
lFoot;Subject_10;Krieger_1;-0.073993;0.99163;0.105806;0;0;0;0;0;0;0.737562;0.490522;0.117219;0.490522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
rFoot;Subject_10;Krieger_1;-0.703153;0.58681;0.401535;0;0;0;0;0;0;-0.968323;-0.070826;0.0970759;-0.070826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.601
head;Subject_10;Krieger_1;-0.0417199;0.376918;0.925307;0;0;0;0;0;0;0.199788;0.00425954;-0.042199;0.00425954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
hip;Subject_10;Krieger_1;-0.0954707;0.49061;0.866134;0;0;0;0;0;0;-0.494971;-0.100998;-0.221172;-0.100998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
lForeArm;Subject_10;Krieger_1;0.194765;0.0725246;0.978165;0;0;0;0;0;0;0.470561;-0.447243;-0.687682;-0.447243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
rForeArm;Subject_10;Krieger_1;-0.213029;0.0965315;0.972265;0;0;0;0;0;0;-0.416614;-0.531385;-0.689667;-0.531385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
lFoot;Subject_10;Krieger_1;-0.0741994;0.991634;0.105627;0;0;0;0;0;0;0.739363;0.487026;0.116439;0.487026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
rFoot;Subject_10;Krieger_1;-0.702374;0.58734;0.402121;0;0;0;0;0;0;-0.968294;-0.0692343;0.0966375;-0.0692343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.612
head;Subject_10;Krieger_1;-0.0411628;0.378658;0.924621;0;0;0;0;0;0;0.192372;0.00109124;-0.0456685;0.00109124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
hip;Subject_10;Krieger_1;-0.0948988;0.490992;0.86598;0;0;0;0;0;0;-0.494125;-0.100939;-0.219719;-0.100939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
lForeArm;Subject_10;Krieger_1;0.19332;0.0748362;0.978278;0;0;0;0;0;0;0.465928;-0.451323;-0.688626;-0.451323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
rForeArm;Subject_10;Krieger_1;-0.21303;0.100052;0.971909;0;0;0;0;0;0;-0.41712;-0.530129;-0.6908;-0.530129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
lFoot;Subject_10;Krieger_1;-0.0744695;0.991637;0.105402;0;0;0;0;0;0;0.74101;0.483957;0.115549;0.483957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
rFoot;Subject_10;Krieger_1;-0.702628;0.587294;0.401745;0;0;0;0;0;0;-0.968232;-0.0700318;0.0963723;-0.0700318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.623
head;Subject_10;Krieger_1;-0.040346;0.380348;0.923963;0;0;0;0;0;0;0.185443;-0.00237789;-0.0494391;-0.00237789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
hip;Subject_10;Krieger_1;-0.0943306;0.491626;0.865682;0;0;0;0;0;0;-0.494676;-0.100441;-0.218527;-0.100441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
lForeArm;Subject_10;Krieger_1;0.191697;0.075691;0.978531;0;0;0;0;0;0;0.4571;-0.458472;-0.690842;-0.458472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
rForeArm;Subject_10;Krieger_1;-0.212966;0.103408;0.971572;0;0;0;0;0;0;-0.415938;-0.532262;-0.690351;-0.532262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
lFoot;Subject_10;Krieger_1;-0.0747985;0.99164;0.105145;0;0;0;0;0;0;0.742154;0.481637;0.114598;0.481637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
rFoot;Subject_10;Krieger_1;-0.702452;0.587397;0.401903;0;0;0;0;0;0;-0.968154;-0.0698112;0.0962419;-0.0698112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.634
head;Subject_10;Krieger_1;-0.0396408;0.3818;0.923395;0;0;0;0;0;0;0.178606;-0.0058332;-0.0529706;-0.0058332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
hip;Subject_10;Krieger_1;-0.093662;0.491977;0.865555;0;0;0;0;0;0;-0.49292;-0.0994939;-0.216458;-0.0994939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
lForeArm;Subject_10;Krieger_1;0.190093;0.0769125;0.978749;0;0;0;0;0;0;0.449881;-0.465334;-0.691621;-0.465334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
rForeArm;Subject_10;Krieger_1;-0.21283;0.106728;0.971243;0;0;0;0;0;0;-0.414892;-0.536563;-0.687774;-0.536563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
lFoot;Subject_10;Krieger_1;-0.0747886;0.991672;0.104851;0;0;0;0;0;0;0.742343;0.480252;0.115468;0.480252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
rFoot;Subject_10;Krieger_1;-0.702766;0.587182;0.401668;0;0;0;0;0;0;-0.968046;-0.0698944;0.0966724;-0.0698944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.645
head;Subject_10;Krieger_1;-0.0389764;0.383334;0.922787;0;0;0;0;0;0;0.172391;-0.00924173;-0.0565025;-0.00924173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.656
hip;Subject_10;Krieger_1;-0.0929041;0.491594;0.865855;0;0;0;0;0;0;-0.489988;-0.0978896;-0.214204;-0.0978896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.656
lForeArm;Subject_10;Krieger_1;0.188651;0.0783851;0.978911;0;0;0;0;0;0;0.443545;-0.473006;-0.690439;-0.473006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.656
rForeArm;Subject_10;Krieger_1;-0.212649;0.11046;0.970865;0;0;0;0;0;0;-0.415458;-0.540007;-0.684322;-0.540007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;536.656
