tag;subject;activity;rawPosX;rawPosY;rawPosZ;desPosX;desPosY;desPosZ;finalPosX;finalPosY;finalPosZ;rawRotX;rawRotY;rawRotZ;rawRotW;desRotX;desRotY;desRotZ;desRotW;finalRotX;finalRotY;finalRotZ;finalRotW;rawAngVelX;rawAngVelY;rawAngVelZ;desAngVelX;desAngVelY;desAngVelZ;desAngVelW;rawLinVelX;rawLinVelY;rawLinVelZ;desLinVelX;desLinVelY;desLinVelZ;scale;time
lForeArm;Subject_8;Krieger_2;0.0679018;0.606882;0.791886;0;0;0;0;0;0;-0.0667357;0.589527;0.00899701;0.589527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.684
rForeArm;Subject_8;Krieger_2;-0.00692513;-0.333381;0.942767;0;0;0;0;0;0;0.572044;-0.0332725;0.818888;-0.0332725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.684
lFoot;Subject_8;Krieger_2;0.036072;0.991571;0.124443;0;0;0;0;0;0;-0.789013;-0.49204;-0.0781994;-0.49204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.684
rFoot;Subject_8;Krieger_2;-0.891884;0.0854613;0.444115;0;0;0;0;0;0;0.95834;0.084846;-0.134949;0.084846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.684
head;Subject_8;Krieger_2;-0.0246787;0.147056;0.98882;0;0;0;0;0;0;0.699586;0.0330378;0.0640698;0.0330378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
hip;Subject_8;Krieger_2;-0.0515344;0.32181;0.945401;0;0;0;0;0;0;0.525587;0.289359;0.437081;0.289359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
lForeArm;Subject_8;Krieger_2;0.0677502;0.607195;0.791659;0;0;0;0;0;0;-0.0671733;0.58931;0.0103917;0.58931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
rForeArm;Subject_8;Krieger_2;-0.00722737;-0.333407;0.942756;0;0;0;0;0;0;0.57215;-0.033828;0.818789;-0.033828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
lFoot;Subject_8;Krieger_2;0.0359653;0.991559;0.124571;0;0;0;0;0;0;-0.789023;-0.492038;-0.0783873;-0.492038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
rFoot;Subject_8;Krieger_2;-0.891659;0.086053;0.444453;0;0;0;0;0;0;0.958476;0.0846248;-0.134367;0.0846248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.695
head;Subject_8;Krieger_2;-0.0247133;0.147037;0.988822;0;0;0;0;0;0;0.699731;0.0331851;0.063918;0.0331851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
hip;Subject_8;Krieger_2;-0.0515465;0.321805;0.945402;0;0;0;0;0;0;0.525282;0.289104;0.437272;0.289104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
lForeArm;Subject_8;Krieger_2;0.067655;0.607657;0.791313;0;0;0;0;0;0;-0.0674684;0.588881;0.0129536;0.588881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
rForeArm;Subject_8;Krieger_2;-0.00729559;-0.333489;0.942726;0;0;0;0;0;0;0.571931;-0.0346915;0.818904;-0.0346915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
lFoot;Subject_8;Krieger_2;0.0360177;0.991565;0.124504;0;0;0;0;0;0;-0.788976;-0.492226;-0.0785185;-0.492226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
rFoot;Subject_8;Krieger_2;-0.891571;0.0860481;0.444631;0;0;0;0;0;0;0.958506;0.0846717;-0.134132;0.0846717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.706
head;Subject_8;Krieger_2;-0.024811;0.147018;0.988823;0;0;0;0;0;0;0.699777;0.0334182;0.0638106;0.0334182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
hip;Subject_8;Krieger_2;-0.0517831;0.321848;0.945374;0;0;0;0;0;0;0.52524;0.288879;0.437188;0.288879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
lForeArm;Subject_8;Krieger_2;0.0673856;0.607986;0.791083;0;0;0;0;0;0;-0.0679466;0.588989;0.0150259;0.588989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
rForeArm;Subject_8;Krieger_2;-0.00753027;-0.333525;0.942711;0;0;0;0;0;0;0.571614;-0.0356575;0.819073;-0.0356575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
lFoot;Subject_8;Krieger_2;0.0360187;0.991564;0.124511;0;0;0;0;0;0;-0.789067;-0.492181;-0.078364;-0.492181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
rFoot;Subject_8;Krieger_2;-0.891486;0.0860631;0.444799;0;0;0;0;0;0;0.958504;0.0850164;-0.134031;0.0850164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.718
head;Subject_8;Krieger_2;-0.0248853;0.147048;0.988816;0;0;0;0;0;0;0.699781;0.0336647;0.0637797;0.0336647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
hip;Subject_8;Krieger_2;-0.052106;0.321795;0.945374;0;0;0;0;0;0;0.525405;0.288877;0.437029;0.288877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
lForeArm;Subject_8;Krieger_2;0.0669824;0.608356;0.790833;0;0;0;0;0;0;-0.0684652;0.589268;0.016629;0.589268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
rForeArm;Subject_8;Krieger_2;-0.00786705;-0.33363;0.942671;0;0;0;0;0;0;0.571996;-0.0362726;0.818764;-0.0362726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
lFoot;Subject_8;Krieger_2;0.0361092;0.991567;0.124461;0;0;0;0;0;0;-0.789311;-0.491939;-0.0784572;-0.491939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
rFoot;Subject_8;Krieger_2;-0.891449;0.0861292;0.44486;0;0;0;0;0;0;0.958553;0.0851577;-0.133673;0.0851577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.729
head;Subject_8;Krieger_2;-0.0249832;0.147009;0.98882;0;0;0;0;0;0;0.699737;0.0338315;0.063617;0.0338315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
hip;Subject_8;Krieger_2;-0.0525489;0.321976;0.945288;0;0;0;0;0;0;0.525675;0.288845;0.436844;0.288845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
lForeArm;Subject_8;Krieger_2;0.0665326;0.608685;0.790618;0;0;0;0;0;0;-0.0689436;0.588876;0.0184754;0.588876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
rForeArm;Subject_8;Krieger_2;-0.0082315;-0.333762;0.942621;0;0;0;0;0;0;0.572221;-0.0367423;0.818571;-0.0367423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
lFoot;Subject_8;Krieger_2;0.0361358;0.991554;0.124555;0;0;0;0;0;0;-0.789328;-0.491919;-0.0787938;-0.491919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
rFoot;Subject_8;Krieger_2;-0.891532;0.0861483;0.444689;0;0;0;0;0;0;0.958598;0.0852047;-0.133371;0.0852047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.74
head;Subject_8;Krieger_2;-0.0250886;0.146948;0.988826;0;0;0;0;0;0;0.699741;0.0340415;0.0633208;0.0340415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
hip;Subject_8;Krieger_2;-0.0530056;0.322195;0.945188;0;0;0;0;0;0;0.525862;0.288868;0.436778;0.288868;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
lForeArm;Subject_8;Krieger_2;0.0663001;0.60892;0.790456;0;0;0;0;0;0;-0.0693407;0.588373;0.020425;0.588373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
rForeArm;Subject_8;Krieger_2;-0.0085938;-0.333907;0.942567;0;0;0;0;0;0;0.572593;-0.0368749;0.818293;-0.0368749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
lFoot;Subject_8;Krieger_2;0.0361213;0.991555;0.124555;0;0;0;0;0;0;-0.789447;-0.491791;-0.0789432;-0.491791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
rFoot;Subject_8;Krieger_2;-0.891464;0.0862091;0.444816;0;0;0;0;0;0;0.958697;0.0850986;-0.132927;0.0850986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.751
head;Subject_8;Krieger_2;-0.0252126;0.146884;0.988832;0;0;0;0;0;0;0.699815;0.0342508;0.0631309;0.0342508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
hip;Subject_8;Krieger_2;-0.0534363;0.322378;0.945102;0;0;0;0;0;0;0.526087;0.288931;0.436641;0.288931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
lForeArm;Subject_8;Krieger_2;0.0660558;0.609302;0.790182;0;0;0;0;0;0;-0.0700433;0.587672;0.0228387;0.587672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
rForeArm;Subject_8;Krieger_2;-0.00916203;-0.334041;0.942514;0;0;0;0;0;0;0.574014;-0.037103;0.817298;-0.037103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
lFoot;Subject_8;Krieger_2;0.0360362;0.991561;0.124531;0;0;0;0;0;0;-0.789301;-0.492124;-0.0788365;-0.492124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
rFoot;Subject_8;Krieger_2;-0.89149;0.0855366;0.444893;0;0;0;0;0;0;0.958802;0.0848429;-0.132498;0.0848429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.762
head;Subject_8;Krieger_2;-0.0252177;0.146863;0.988835;0;0;0;0;0;0;0.699975;0.0342362;0.0630585;0.0342362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
hip;Subject_8;Krieger_2;-0.0538074;0.322533;0.945028;0;0;0;0;0;0;0.526272;0.288908;0.436461;0.288908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
lForeArm;Subject_8;Krieger_2;0.0658344;0.609666;0.78992;0;0;0;0;0;0;-0.0707557;0.587359;0.0247912;0.587359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
rForeArm;Subject_8;Krieger_2;-0.00953265;-0.334053;0.942506;0;0;0;0;0;0;0.575155;-0.0375631;0.81649;-0.0375631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
lFoot;Subject_8;Krieger_2;0.0360974;0.991565;0.124481;0;0;0;0;0;0;-0.789122;-0.492442;-0.07886;-0.492442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
rFoot;Subject_8;Krieger_2;-0.89149;0.0856344;0.444873;0;0;0;0;0;0;0.958773;0.0848685;-0.132677;0.0848685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.773
head;Subject_8;Krieger_2;-0.0252599;0.146779;0.988847;0;0;0;0;0;0;0.700084;0.034444;0.0630746;0.034444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
hip;Subject_8;Krieger_2;-0.054149;0.322663;0.944964;0;0;0;0;0;0;0.526657;0.288945;0.436161;0.288945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
lForeArm;Subject_8;Krieger_2;0.0653344;0.610046;0.789668;0;0;0;0;0;0;-0.0718085;0.587394;0.0266374;0.587394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
rForeArm;Subject_8;Krieger_2;-0.00978411;-0.334022;0.942514;0;0;0;0;0;0;0.575736;-0.0383294;0.816063;-0.0383294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
lFoot;Subject_8;Krieger_2;0.0361441;0.991561;0.124496;0;0;0;0;0;0;-0.789138;-0.492264;-0.078955;-0.492264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
rFoot;Subject_8;Krieger_2;-0.891595;0.0856637;0.444658;0;0;0;0;0;0;0.95883;0.0854129;-0.132354;0.0854129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.784
head;Subject_8;Krieger_2;-0.0253238;0.146795;0.988843;0;0;0;0;0;0;0.700222;0.0347979;0.0629745;0.0347979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
hip;Subject_8;Krieger_2;-0.0546011;0.322866;0.944869;0;0;0;0;0;0;0.527012;0.288995;0.435938;0.288995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
lForeArm;Subject_8;Krieger_2;0.064929;0.610481;0.789365;0;0;0;0;0;0;-0.0724176;0.587521;0.0282888;0.587521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
rForeArm;Subject_8;Krieger_2;-0.00980095;-0.334164;0.942464;0;0;0;0;0;0;0.575134;-0.0385556;0.816474;-0.0385556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
lFoot;Subject_8;Krieger_2;0.0361906;0.991568;0.124432;0;0;0;0;0;0;-0.78929;-0.491823;-0.0791086;-0.491823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
rFoot;Subject_8;Krieger_2;-0.891609;0.0858386;0.444596;0;0;0;0;0;0;0.958883;0.0856496;-0.131964;0.0856496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.795
head;Subject_8;Krieger_2;-0.0254496;0.146746;0.988847;0;0;0;0;0;0;0.700439;0.0353353;0.0629285;0.0353353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
hip;Subject_8;Krieger_2;-0.0550176;0.322985;0.944804;0;0;0;0;0;0;0.527327;0.288905;0.435644;0.288905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
lForeArm;Subject_8;Krieger_2;0.064271;0.610988;0.789026;0;0;0;0;0;0;-0.0734819;0.588569;0.0296506;0.588569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
rForeArm;Subject_8;Krieger_2;-0.00961735;-0.334383;0.942388;0;0;0;0;0;0;0.573785;-0.0381054;0.817429;-0.0381054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
lFoot;Subject_8;Krieger_2;0.036237;0.991579;0.124333;0;0;0;0;0;0;-0.789603;-0.49116;-0.0792354;-0.49116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
rFoot;Subject_8;Krieger_2;-0.891695;0.0855215;0.444484;0;0;0;0;0;0;0.959003;0.0854309;-0.131742;0.0854309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.807
head;Subject_8;Krieger_2;-0.0255892;0.146728;0.988846;0;0;0;0;0;0;0.700672;0.0358472;0.0628704;0.0358472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
hip;Subject_8;Krieger_2;-0.0551263;0.322892;0.944829;0;0;0;0;0;0;0.527372;0.288669;0.435597;0.288669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
lForeArm;Subject_8;Krieger_2;0.0636552;0.611481;0.788694;0;0;0;0;0;0;-0.0746729;0.589156;0.0308774;0.589156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
rForeArm;Subject_8;Krieger_2;-0.00973003;-0.334633;0.942298;0;0;0;0;0;0;0.5732;-0.0378145;0.817846;-0.0378145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
lFoot;Subject_8;Krieger_2;0.0361825;0.99159;0.124256;0;0;0;0;0;0;-0.789639;-0.490876;-0.0791994;-0.490876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
rFoot;Subject_8;Krieger_2;-0.891889;0.0852379;0.444149;0;0;0;0;0;0;0.959088;0.0851652;-0.13142;0.0851652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.818
head;Subject_8;Krieger_2;-0.025738;0.146643;0.988855;0;0;0;0;0;0;0.700926;0.036306;0.0630547;0.036306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
hip;Subject_8;Krieger_2;-0.0551996;0.322799;0.944856;0;0;0;0;0;0;0.527056;0.288643;0.435726;0.288643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
lForeArm;Subject_8;Krieger_2;0.063105;0.611854;0.788449;0;0;0;0;0;0;-0.0758189;0.589581;0.0320022;0.589581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
rForeArm;Subject_8;Krieger_2;-0.010011;-0.334731;0.942261;0;0;0;0;0;0;0.573648;-0.0375645;0.817549;-0.0375645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
lFoot;Subject_8;Krieger_2;0.0360676;0.991598;0.12423;0;0;0;0;0;0;-0.78965;-0.4909;-0.079085;-0.4909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
rFoot;Subject_8;Krieger_2;-0.891712;0.0848822;0.444573;0;0;0;0;0;0;0.959258;0.0849353;-0.130868;0.0849353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.829
head;Subject_8;Krieger_2;-0.0257907;0.1466;0.98886;0;0;0;0;0;0;0.701178;0.0365579;0.0633095;0.0365579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
hip;Subject_8;Krieger_2;-0.0552933;0.322828;0.944841;0;0;0;0;0;0;0.526736;0.288787;0.436107;0.288787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
lForeArm;Subject_8;Krieger_2;0.0626069;0.612139;0.788268;0;0;0;0;0;0;-0.0770341;0.589403;0.0326765;0.589403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
rForeArm;Subject_8;Krieger_2;-0.0103543;-0.334761;0.942246;0;0;0;0;0;0;0.574589;-0.0381014;0.81688;-0.0381014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
lFoot;Subject_8;Krieger_2;0.036014;0.991614;0.124118;0;0;0;0;0;0;-0.789583;-0.49091;-0.0788327;-0.49091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
rFoot;Subject_8;Krieger_2;-0.891679;0.0849071;0.444634;0;0;0;0;0;0;0.959222;0.0848652;-0.130995;0.0848652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.841
head;Subject_8;Krieger_2;-0.0258933;0.14653;0.988867;0;0;0;0;0;0;0.701329;0.036872;0.0634305;0.036872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
hip;Subject_8;Krieger_2;-0.055627;0.323186;0.944699;0;0;0;0;0;0;0.526586;0.289154;0.436444;0.289154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
lForeArm;Subject_8;Krieger_2;0.0622758;0.612321;0.788153;0;0;0;0;0;0;-0.0782448;0.588446;0.0331442;0.588446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
rForeArm;Subject_8;Krieger_2;-0.0107525;-0.334806;0.942226;0;0;0;0;0;0;0.575636;-0.038881;0.816117;-0.038881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
lFoot;Subject_8;Krieger_2;0.0360316;0.991615;0.124102;0;0;0;0;0;0;-0.789751;-0.490518;-0.0788537;-0.490518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
rFoot;Subject_8;Krieger_2;-0.891858;0.0850945;0.44424;0;0;0;0;0;0;0.959238;0.0852736;-0.130864;0.0852736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.852
head;Subject_8;Krieger_2;-0.0259567;0.146451;0.988877;0;0;0;0;0;0;0.70148;0.0370396;0.0634828;0.0370396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
hip;Subject_8;Krieger_2;-0.0560657;0.323351;0.944617;0;0;0;0;0;0;0.526865;0.289597;0.436591;0.289597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
lForeArm;Subject_8;Krieger_2;0.0618941;0.61257;0.787989;0;0;0;0;0;0;-0.0795176;0.587556;0.0336631;0.587556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
rForeArm;Subject_8;Krieger_2;-0.0111644;-0.334888;0.942192;0;0;0;0;0;0;0.576769;-0.039569;0.815292;-0.039569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
lFoot;Subject_8;Krieger_2;0.036012;0.991619;0.124076;0;0;0;0;0;0;-0.789923;-0.490066;-0.0789571;-0.490066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
rFoot;Subject_8;Krieger_2;-0.89172;0.0852606;0.444484;0;0;0;0;0;0;0.959275;0.0857767;-0.130517;0.0857767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.862
head;Subject_8;Krieger_2;-0.0260304;0.146347;0.988891;0;0;0;0;0;0;0.701685;0.0373909;0.0635647;0.0373909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
hip;Subject_8;Krieger_2;-0.0566624;0.323742;0.944447;0;0;0;0;0;0;0.527456;0.289845;0.436532;0.289845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
lForeArm;Subject_8;Krieger_2;0.0617252;0.61269;0.78791;0;0;0;0;0;0;-0.080757;0.586402;0.0334992;0.586402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
rForeArm;Subject_8;Krieger_2;-0.0112634;-0.335006;0.942149;0;0;0;0;0;0;0.577194;-0.0397414;0.814993;-0.0397414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
lFoot;Subject_8;Krieger_2;0.0360375;0.991617;0.124083;0;0;0;0;0;0;-0.789868;-0.490123;-0.0790555;-0.490123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
rFoot;Subject_8;Krieger_2;-0.89167;0.0850658;0.444622;0;0;0;0;0;0;0.959372;0.0855762;-0.1303;0.0855762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.874
head;Subject_8;Krieger_2;-0.0261522;0.14629;0.988896;0;0;0;0;0;0;0.701857;0.0377294;0.0636313;0.0377294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
hip;Subject_8;Krieger_2;-0.0571189;0.323984;0.944337;0;0;0;0;0;0;0.527857;0.289845;0.436403;0.289845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
lForeArm;Subject_8;Krieger_2;0.0612598;0.612879;0.787799;0;0;0;0;0;0;-0.0819034;0.586299;0.0331552;0.586299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
rForeArm;Subject_8;Krieger_2;-0.0114553;-0.335091;0.942116;0;0;0;0;0;0;0.577347;-0.0397725;0.814891;-0.0397725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
lFoot;Subject_8;Krieger_2;0.0360448;0.991611;0.124135;0;0;0;0;0;0;-0.789772;-0.490408;-0.0788732;-0.490408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
rFoot;Subject_8;Krieger_2;-0.891896;0.0852073;0.444141;0;0;0;0;0;0;0.959454;0.0854089;-0.130059;0.0854089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.885
head;Subject_8;Krieger_2;-0.0262368;0.146246;0.9889;0;0;0;0;0;0;0.702043;0.0379998;0.0637464;0.0379998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.897
hip;Subject_8;Krieger_2;-0.057317;0.323978;0.944327;0;0;0;0;0;0;0.528017;0.289668;0.436368;0.289668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.897
lForeArm;Subject_8;Krieger_2;0.0609524;0.612943;0.787772;0;0;0;0;0;0;-0.0830242;0.586299;0.0328811;0.586299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.897
rForeArm;Subject_8;Krieger_2;-0.0114955;-0.335133;0.942101;0;0;0;0;0;0;0.57703;-0.0397313;0.815122;-0.0397313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.897
lFoot;Subject_8;Krieger_2;0.0360722;0.991605;0.124171;0;0;0;0;0;0;-0.789873;-0.490314;-0.0789597;-0.490314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;975.897
